title,media_type,imdb_link,credits_count,snl_alums,cast_count,genres,stars,num_episodes,principal_people,production_companies
The Weinerville Chanukah Special,"['TV Movie', '19951995']",https://www.imdb.com/title/tt1808597/,2,"['Denny Dillon', 'Laura Kightlinger']",2,['Comedy'],"['Joanne Baum', 'Denny Dillon', 'Scott Fellows', 'Michael Gunst', 'David Johansen', 'Laura Kightlinger', 'Kevin Nash', ""Brian Edward O'Connor"", 'Marc Summers', 'Marc Weiner']",0,"['David Straiton', 'Scott Fellows', 'Frank Santopadre', 'Douglas Sepler', 'Joanne Baum', 'Denny Dillon', 'Scott Fellows', 'David Straiton', 'Scott Fellows', 'Frank Santopadre', 'Douglas Sepler', 'Joanne Baum', 'Denny Dillon', 'Scott Fellows']",
The American Film Institute Presents: TV or Not TV?,"['TV Movie', '19901990', '30m']",https://www.imdb.com/title/tt0888001/,2,"['Denny Dillon', 'Harry Shearer']",2,['Comedy'],"['Kevin Bright', 'Denny Dillon', 'Harvey Fierstein', 'Woody Harrelson', 'Jack Lemmon', 'Michael McKean', 'Alyssa Milano', 'Richard Moll', 'Harry Shearer', 'Renée Taylor', 'Jay Thomas', 'George Wallace', 'Max Wasa', 'Lucy Webb', 'David Wohl']",0,"['Jay Dubin', 'Patricia Rust', 'Doug Chamberlin', 'Alex Herschlag', 'Kevin Bright', 'Denny Dillon', 'Harvey Fierstein', 'Jay Dubin', 'Patricia Rust', 'Doug Chamberlin', 'Alex Herschlag', 'Kevin Bright', 'Denny Dillon', 'Harvey Fierstein']",
Women in Prison,"['TV Series', '1987–19881987–1988', '30m']",https://www.imdb.com/title/tt0092485/,3,"['Denny Dillon', 'Kevin Kelton', 'John Swartzwelder']",3,"['Comedy', 'Crime']","['Julia Campbell', 'Blake Clark', 'CCH Pounder', 'Peggy Cass', 'Antoinette Byron', 'Wendie Jo Sperber', 'Denny Dillon', 'Thomas Callaway', 'Penny Johnson Jerald', 'Michael Corbett', 'D. David Morin', 'Jeryl Jagoda', 'Holly Colburn', 'Arlen Dean Snyder', 'Little Richard', 'Rif Hutton', 'Billi Gordon', 'Spice Williams-Crosby']",13,"['Katherine Green', 'Ron Leavitt', 'Michael G. Moye', 'Julia Campbell', 'Blake Clark', 'CCH Pounder', 'Katherine Green', 'Ron Leavitt', 'Michael G. Moye', 'Julia Campbell', 'Blake Clark', 'CCH Pounder']",
The 16th Annual CableACE Awards,"['TV Special', '19941994']",https://www.imdb.com/title/tt1051974/,2,"['Denny Dillon', 'Michael McKean']",2,[],"['Debbie Allen', 'Lauren Bacall', 'Catherine Bach', 'Kathy Baker', 'Brian Benben', 'Halle Berry', 'Beau Bridges', 'David Cassidy', 'Margaret Cho', 'Courteney Cox', 'Tim Curry', 'Barbara De Angelis', 'Ellen DeGeneres', 'Dana Delany', 'Brian Dennehy', 'Denny Dillon', 'Felicia Farr', 'Jane Fonda']",0,"['Debbie Allen', 'Lauren Bacall', 'Catherine Bach', 'Debbie Allen', 'Lauren Bacall', 'Catherine Bach']",
Spider-Man: Homecoming,"['20172017', 'PG-13PG-13', '2h 13m']",https://www.imdb.com/title/tt2250912/,3,"['Robert Downey Jr.', 'Hannibal Buress', 'Gary Richardson']",3,"['Action', 'Adventure', 'Sci-Fi']","['Tom Holland', 'Michael Keaton', 'Robert Downey Jr.', 'Marisa Tomei', 'Jon Favreau', 'Gwyneth Paltrow', 'Zendaya', 'Donald Glover', 'Jacob Batalon', 'Laura Harrier', 'Tony Revolori', 'Bokeem Woodbine', 'Tyne Daly', 'Abraham Attah', 'Hannibal Buress', 'Kenneth Choi', 'Selenis Leyva', 'Angourie Rice']",0,"['Jon Watts', 'Jonathan Goldstein', 'John Francis Daley', 'Jon Watts', 'Tom Holland', 'Michael Keaton', 'Robert Downey Jr.', 'Jon Watts', 'Jonathan Goldstein', 'John Francis Daley', 'Jon Watts', 'Tom Holland', 'Michael Keaton', 'Robert Downey Jr.']","['Columbia Pictures', 'LStar Capital', 'Marvel Studios', '']"
Tropic Thunder: Rain of Madness,"['Video', '20082008', 'Not RatedNot Rated', '30m']",https://www.imdb.com/title/tt1286750/,4,"['Robert Downey Jr.', 'Janeane Garofalo', 'Bill Hader', 'Ben Stiller']",4,"['Short', 'Comedy']","['Jack Black', 'Steve Coogan', 'Robert Downey Jr.', 'Janeane Garofalo', 'Bill Hader', 'Nick Nolte', 'Jimmy Rich', 'Ben Stiller', 'Justin Theroux']",0,"['Justin Theroux', 'Steve Coogan', 'Jack Black', 'Steve Coogan', 'Robert Downey Jr.', 'Justin Theroux', 'Steve Coogan', 'Jack Black', 'Steve Coogan', 'Robert Downey Jr.']","['DreamWorks', 'Red Hour Films', 'Monkey Deux', '']"
Bowfinger,"['19991999', 'PG-13PG-13', '1h 37m']",https://www.imdb.com/title/tt0131325/,2,"['Robert Downey Jr.', 'Eddie Murphy']",2,['Comedy'],"['Steve Martin', 'Eddie Murphy', 'Heather Graham', 'Christine Baranski', 'Jamie Kennedy', 'Barry Newman', 'Adam Alexi-Malle', 'Kohl Sudduth', 'Terence Stamp', 'Robert Downey Jr.', 'Alejandro Patiño', 'Alfred De Contreras', 'Ramiro Fabian', 'Johnny Sanchez', 'Claude Brooks', 'Kevin Scannell', 'John Prosky', 'Michael Dempsey']",0,"['Frank Oz', 'Steve Martin', 'Steve Martin', 'Eddie Murphy', 'Heather Graham', 'Frank Oz', 'Steve Martin', 'Steve Martin', 'Eddie Murphy', 'Heather Graham']","['Universal Pictures', 'Imagine Entertainment', '']"
Mr. Willowby's Christmas Tree,"['TV Movie', '19951995', '30m']",https://www.imdb.com/title/tt0124013/,2,"['Robert Downey Jr.', 'Mitchell Kriegman']",2,"['Comedy', 'Family', 'Musical']","['Robert Downey Jr.', 'Stockard Channing', 'Leslie Nielsen', 'Kevin Clash', 'David Rudman', 'Julianne Buescher', 'Steve Whitmire', 'Bill Barretta', 'Bruce Lanoil', 'Kevin Thompson', 'Tracey Thompson', 'Shari Weiser']",0,"['Jon Stone', 'Robert Barry', 'Mitchell Kriegman', 'Robert Downey Jr.', 'Stockard Channing', 'Leslie Nielsen', 'Jon Stone', 'Robert Barry', 'Mitchell Kriegman', 'Robert Downey Jr.', 'Stockard Channing', 'Leslie Nielsen']","['Jim Henson Productions', 'TN Entertainment', 'The Jim Henson Company', '']"
That's Adequate,"['19891989', 'RR', '1h 22m']",https://www.imdb.com/title/tt0098464/,2,"['Robert Downey Jr.', 'Ben Stiller']",2,['Comedy'],"['Tony Randall', 'James Coco', 'Jerry Stiller', 'Anne Meara', 'Ina Balin', 'Anne Bloom', 'Irwin Corey', 'Susan Dey', 'Robert Downey Jr.', 'Richard Lewis', 'Chuck McCann', 'Stuart Pankin', 'Peter Riegert', 'Robert Staats', 'Theodore Gottlieb', 'Robert Vaughn', 'Marshall Brickman', 'Martha Coolidge']",0,"['Harry Hurwitz', 'Harry Hurwitz', 'Tony Randall', 'James Coco', 'Jerry Stiller', 'Harry Hurwitz', 'Harry Hurwitz', 'Tony Randall', 'James Coco', 'Jerry Stiller']",
Johnny Be Good,"['19881988', 'RR', '1h 31m']",https://www.imdb.com/title/tt0095409/,2,"['Robert Downey Jr.', 'Anthony Michael Hall']",2,"['Comedy', 'Sport']","['Anthony Michael Hall', 'Robert Downey Jr.', 'Paul Gleason', 'Uma Thurman', 'Steve James', 'Seymour Cassel', 'Michael Greene', 'Marshall Bell', 'Deborah May', 'Michael Alldredge', 'Jennifer Tilly', 'Jon Stafford', 'Peter Koch', 'Howard Cosell', 'Jim McMahon', 'George Hall', 'Lucianne Buchanan', 'Tony Frank']",0,"['Bud S. Smith', 'Steve Zacharias', 'Jeff Buhai', 'David Obst', 'Anthony Michael Hall', 'Robert Downey Jr.', 'Paul Gleason', 'Bud S. Smith', 'Steve Zacharias', 'Jeff Buhai', 'David Obst', 'Anthony Michael Hall', 'Robert Downey Jr.', 'Paul Gleason']","['Zacharias-Buhai Productions', 'Orion Pictures', '']"
Sweet Tooth,"['TV Series', '2021– 2021– ', 'TV-14TV-14']",https://www.imdb.com/title/tt12809988/,2,"['Robert Downey Jr.', 'Will Forte']",2,"['Action', 'Adventure', 'Drama']","['Nonso Anozie', 'Christian Convery', 'Aliza Vellani', 'Adeel Akhtar', 'Stefania LaVie Owen', 'Dania Ramirez', 'James Brolin', 'Naledi Murray', 'Neil Sandilands', 'Will Forte', 'Sarah Peirse', 'Bronwyn Bradley', 'Alice May Connolly', 'Andrew Laing', 'Amy Seimetz', 'Mia Artemis', 'Marlon Williams', 'Jodie Rimmer']",16,"['Jim Mickle', 'Beth Schwartz', 'Nonso Anozie', 'Christian Convery', 'Aliza Vellani', 'Jim Mickle', 'Beth Schwartz', 'Nonso Anozie', 'Christian Convery', 'Aliza Vellani']","['The Rebel Fleet', 'DC Entertainment', 'Netflix', '']"
The Last Party,"['19931993', 'RR', '1h 36m']",https://www.imdb.com/title/tt0107372/,3,"['Robert Downey Jr.', 'Don Novello']",2,"['Documentary', 'History']","['Robert Downey Jr.', 'Bill Clinton', 'Ann Palmer', 'Hilary Anderson', 'Patti Davis', 'Robert Downey Sr.', 'Josh Richman', 'Curtis Sliwa', 'Spike Lee', 'Tracy Gray', 'Vanessa Warner', 'Jerry Brown', 'Kate Barnhart', 'Joey DiPaolo', 'Roger Clinton', 'Oliver Stone', 'TKAE', 'Al Sharpton']",0,"['Mark Benjamin', 'Marc Levin', 'Robert Downey Jr.', 'Donovan Leitch Jr.', 'Marc Levin', 'Robert Downey Jr.', 'Bill Clinton', 'Ann Palmer', 'Mark Benjamin', 'Marc Levin', 'Robert Downey Jr.', 'Donovan Leitch Jr.', 'Marc Levin', 'Robert Downey Jr.', 'Bill Clinton', 'Ann Palmer']","['Campaign Films', 'Live Entertainment', 'The Athena Film Group', '']"
Evening Urgant,"['TV Series', '2012– 2012– ', '30m']",https://www.imdb.com/title/tt4264964/,3,"['Robert Downey Jr.', 'Stephen Colbert', 'Ben Stiller']",3,"['Comedy', 'News', 'Talk-Show']","['Ivan Urgant', ""Frukt'Y"", 'Dmitriy Khrustalyov', 'Aleksandr Gudkov', 'Alla Mikheeva', 'Anton Dolin', 'Vladimir Volkovyskiy', 'Konstantin Anisimov', 'Aleksandr Oleynikov', 'Anton Komolov', 'Viktor Vasilev', 'Philipp Kirkorov', 'Irena Ponaroshku', 'Polina Gagarina', 'Elizaveta Ivantsiv', 'Dima Bilan', 'Sergey Lazarev', 'Vasiliy Vakulenko']",1551,"['Ivan Urgant', 'Denis Rtishev', 'Ivan Urgant', ""Frukt'Y"", 'Dmitriy Khrustalyov', 'Ivan Urgant', 'Denis Rtishev', 'Ivan Urgant', ""Frukt'Y"", 'Dmitriy Khrustalyov']",
2019 MTV Movie & TV Awards,"['TV Special', '20192019']",https://www.imdb.com/title/tt10228730/,2,"['Robert Downey Jr.', 'David Spade']",2,['News'],"['Jameela Jamil', 'Aubrey Plaza', 'Sandra Bullock', 'Dwayne Johnson', 'Finn Wolfhard', 'Gaten Matarazzo', 'Chris Hemsworth', 'Tessa Thompson', 'Robert Downey Jr.', 'Noah Schnapp', 'Brie Larson', 'Gal Gadot', 'Annie Murphy', 'Kiernan Shipka', 'Zachary Levi', 'Michaela Jaé (MJ) Rodriguez', 'Melissa McCarthy', 'Dan Levy']",0,"['Joel Gallen', 'David Ferguson', 'Mike Lawrence', 'Connor McSpadden', 'Jameela Jamil', 'Aubrey Plaza', 'Sandra Bullock', 'Joel Gallen', 'David Ferguson', 'Mike Lawrence', 'Connor McSpadden', 'Jameela Jamil', 'Aubrey Plaza', 'Sandra Bullock']","['Tenth Planet Productions', 'MTV Productions', '']"
Architectural Digest,"['TV Series', '2010– 2010– ']",https://www.imdb.com/title/tt21157626/,2,"['Robert Downey Jr.', 'J.B. Smoove']",2,['Documentary'],"['Ashley Tisdale', 'Tommy Hilfiger', 'Dee Ocleppo', 'Jesse Tyler Ferguson', 'Justin Mikita', 'Nate Berkus', 'Jeremiah Brent', 'Kourtney Kardashian', 'Ned Fulmer', 'Ariel Fulmer', 'Cara Delevingne', 'Gwyneth Paltrow', 'Michael Wyetzner', 'Patrick Dempsey', 'Robert Downey Jr.', 'Terry Crews', 'Ellen Pompeo', 'Claudia Schiffer']",106,"['Ashley Tisdale', 'Tommy Hilfiger', 'Dee Ocleppo', 'Ashley Tisdale', 'Tommy Hilfiger', 'Dee Ocleppo']",
The 43rd Annual People's Choice Awards,"['TV Special', '20172017']",https://www.imdb.com/title/tt6438974/,2,"['Robert Downey Jr.', 'Molly Shannon']",2,['News'],"['Kristen Bell', 'Ellen DeGeneres', 'Robert Downey Jr.', 'Tom Hanks', 'Matt LeBlanc', 'Sofía Vergara', 'Jennifer Lopez', 'Fifth Harmony', 'Lilly Singh', 'Kaley Cuoco', 'Johnny Depp', 'Ashley Greene', 'Blake Lively', 'Jada Pinkett Smith', 'Boris Kodjoe', 'Sarah Jessica Parker', 'Melissa McCarthy', 'Joel McHale']",0,"['Paul Greenberg', 'Steven Murphy', 'Michael James Nelson', 'Kristen Bell', 'Ellen DeGeneres', 'Robert Downey Jr.', 'Paul Greenberg', 'Steven Murphy', 'Michael James Nelson', 'Kristen Bell', 'Ellen DeGeneres', 'Robert Downey Jr.']",
Last Week,"['TV Series', '2016–20202016–2020', '30m']",https://www.imdb.com/title/tt8527880/,3,"['Robert Downey Jr.', 'Sasheer Zamata', 'Louis C.K.']",3,"['Comedy', 'Reality-TV']","['Thomas Ridgewell', 'Elliot Gough', 'Eddie Bowley', 'Charlie Belle', 'Sammy Paul', 'Chloe Dungate', 'Matt Ley', 'Alison Bowley', 'Justine Marie', 'Daniel J. Layton', 'Lesley Ridgewell', 'Evan Edinger', 'Ellen Rose', 'Tara Maguire', 'Elisa Spigariol', 'Dodie Clark', 'Jake Pemberton', 'Hazel Hayes']",102,"['Thomas Ridgewell', 'Elliot Gough', 'Eddie Bowley', 'Thomas Ridgewell', 'Elliot Gough', 'Eddie Bowley']",
ABFF Awards a Celebration of Hollywood,"['TV Special', '20162016']",https://www.imdb.com/title/tt5491748/,2,"['Robert Downey Jr.', 'J.B. Smoove']",2,['Music'],"['Anthony Anderson', 'Kenya Barris', 'Veronika Bozeman', 'Diahann Carroll', 'Don Cheadle', 'Kiersey Clemons', 'Ryan Coogler', 'Morris Day', 'Loretta Devine', 'Taye Diggs', 'Robert Downey Jr.', 'Mike Epps', 'Jamie Foxx', 'Jeff Friday', 'Louis Gossett Jr.', 'Regina Hall', 'Omari Hardwick', 'Ice Cube']",0,"['Leon Knoles', 'Jeff Friday', 'Jonte', 'Mitchell Marchand', 'Anthony Anderson', 'Kenya Barris', 'Veronika Bozeman', 'Leon Knoles', 'Jeff Friday', 'Jonte', 'Mitchell Marchand', 'Anthony Anderson', 'Kenya Barris', 'Veronika Bozeman']",
2015 MTV Movie Awards,"['TV Special', '20152015']",https://www.imdb.com/title/tt4577398/,6,"['Robert Downey Jr.', 'Jason Sudeikis', 'Jeremy Beiler', 'Jessi Klein', 'Chris Rock', 'Christine Nangle']",6,"['Comedy', 'Music']","['Amy Schumer', 'Channing Tatum', 'Vin Diesel', 'Reese Witherspoon', 'Kevin Hart', 'Miles Teller', 'Zac Efron', 'Scarlett Johansson', 'Mark Ruffalo', 'Rebel Wilson', 'Nat Wolff', 'Chris Hemsworth', 'Shailene Woodley', 'Brittany Snow', 'Sofía Vergara', 'Chris Evans', 'Joe Manganiello', 'Charli XCX']",0,"['Hamish Hamilton', 'Ryan McFaul', 'Jeremy Beiler', 'Hallie Cantor', 'Kim Caramele', 'Amy Schumer', 'Channing Tatum', 'Vin Diesel', 'Hamish Hamilton', 'Ryan McFaul', 'Jeremy Beiler', 'Hallie Cantor', 'Kim Caramele', 'Amy Schumer', 'Channing Tatum', 'Vin Diesel']","['Music Television (MTV)', 'Den of Thieves', '']"
The 41st Annual People's Choice Awards,"['TV Special', '20152015', '2h']",https://www.imdb.com/title/tt4397512/,2,"['Robert Downey Jr.', 'Adam Sandler']",2,[],"['Anna Faris', 'Allison Janney', 'Lady A', 'Amy Adams', 'Ben Affleck', 'Anthony Anderson', 'Dave Annable', 'Patricia Arquette', 'Iggy Azalea', 'Caitríona Balfe', 'The Band Perry', 'Beth Behrs', 'Kristen Bell', 'Mayim Bialik', 'Matt Bomer', 'Mark Burnett', 'Sadie Calvano', 'Maria Canals-Barrera']",0,"['Alan Carter', 'Bruce Leddy', 'Paul Greenberg', 'Gabe Uhr', 'Erik Weiner', 'Anna Faris', 'Allison Janney', 'Lady A', 'Alan Carter', 'Bruce Leddy', 'Paul Greenberg', 'Gabe Uhr', 'Erik Weiner', 'Anna Faris', 'Allison Janney', 'Lady A']","['Syndrome Studio', 'United Artists Media Group (UAMG)', '']"
Hollywood Film Awards,"['TV Special', '20142014']",https://www.imdb.com/title/tt4196864/,3,"['Robert Downey Jr.', 'Chris Rock', 'Mike Myers']",3,"['News', 'Talk-Show']","['Queen Latifah', 'Amy Adams', 'Ben Affleck', 'Adam Beach', 'Chadwick Boseman', 'Gerard Butler', 'Steve Carell', 'Benedict Cumberbatch', 'Geena Davis', 'Johnny Depp', 'Laura Dern', 'Jenna Dewan', 'Robert Downey Jr.', 'Robert Duvall', 'Patrick Fugit', 'James Gunn', 'Simon Helberg', 'Jonah Hill']",0,"['Jon Macks', 'Queen Latifah', 'Amy Adams', 'Ben Affleck', 'Jon Macks', 'Queen Latifah', 'Amy Adams', 'Ben Affleck']",
Nickelodeon Kids Choice Awards 2014,"['TV Special', '20142014', '1h 30m']",https://www.imdb.com/title/tt3593292/,5,"['Robert Downey Jr.', 'Adam Sandler', 'Andy Samberg', 'Kenan Thompson', 'Chris Rock']",5,['Music'],"['Mark Wahlberg', 'Tyler Alvarez', 'American Authors', 'Guy Amir', 'Ella Anderson', 'Will Arnett', 'Cooper Barnes', 'Jaylen Barron', 'Cruz Beckham', 'David Beckham', 'Romeo Beckham', 'Drake Bell', 'Kristen Bell', 'Brie Bella', 'Nikki Bella', 'Tessa Bella', 'Jacob Bertrand', 'Big Time Rush']",0,"['Glenn Weiss', 'Mark Wahlberg', 'Tyler Alvarez', 'American Authors', 'Glenn Weiss', 'Mark Wahlberg', 'Tyler Alvarez', 'American Authors']","['Bob Bain Productions', 'Nickelodeon Productions', '']"
19th Annual Critics' Choice Movie Awards,"['TV Special', '20142014', '2h']",https://www.imdb.com/title/tt3427762/,3,"['Robert Downey Jr.', 'Bill Hader', 'Julia Louis-Dreyfus']",3,[],"['Aisha Tyler', 'James Marsden', 'Christina Applegate', 'Christian Bale', 'Leonardo DiCaprio', 'James Gandolfini', 'Simon Pegg', 'Sam Rockwell', 'Amy Adams', 'Sandra Bullock', 'Greta Gerwig', 'Julia Louis-Dreyfus', 'Melissa McCarthy', 'David O. Russell', 'Matthew Budman', 'Charles Roven', 'Jonathan Gordon', 'Richard Suckle']",0,"['Michael Dempsey', 'Aisha Tyler', 'James Marsden', 'Christina Applegate', 'Michael Dempsey', 'Aisha Tyler', 'James Marsden', 'Christina Applegate']",
The 40th Annual People's Choice Awards,"['TV Special', '20142014']",https://www.imdb.com/title/tt3480862/,3,"['Robert Downey Jr.', 'Stephen Colbert', 'Adam Sandler']",3,[],"['Kat Dennings', 'Beth Behrs', 'Malin Akerman', 'Jessica Alba', 'Stephen Amell', 'LaFonda Baker', 'Sara Bareilles', 'Drew Barrymore', 'Mayim Bialik', 'Wayne Brady', 'Deuandra T. Brown', 'Sandra Bullock', 'Cheryl Burke', 'Mark Burnett', 'Stephen Colbert', 'Chris Colfer', 'Torrance Coombs', 'Kaley Cuoco']",0,"['Alan Carter', 'Jeff Roe', 'Paul Greenberg', 'Peter Karinen', 'Kat Dennings', 'Beth Behrs', 'Malin Akerman', 'Alan Carter', 'Jeff Roe', 'Paul Greenberg', 'Peter Karinen', 'Kat Dennings', 'Beth Behrs', 'Malin Akerman']","['One Three Media', 'Syndrome Studio', '']"
Daybreak,"['TV Series', '2010–20142010–2014', 'PGPG', '2h 30m']",https://www.imdb.com/title/tt1695352/,3,"['Robert Downey Jr.', 'Pamela Stephenson', 'Adam Sandler']",3,"['News', 'Talk-Show']","['Kate Garraway', 'Lorraine Kelly', 'Dan Lobb', 'Steve Hargrave', 'Lucy Verasamy', 'Tasmin Lucia-Khan', 'Christine Lampard', 'Adrian Chiles', 'Sue Jameson', 'Cordelia Kretzschmar', 'Lucy Watson', 'Helen Austin', 'Richard Gaisford', 'Ross King', 'Martin Lewis', 'Gavin Ramjan', 'Aled Jones', 'Kirsty McCabe']",568,"['Kate Garraway', 'Lorraine Kelly', 'Dan Lobb', 'Kate Garraway', 'Lorraine Kelly', 'Dan Lobb']",
Nickelodeon Kids' Choice Awards 2012,"['TV Special', '20122012', '1h 30m']",https://www.imdb.com/title/tt2199495/,3,"['Robert Downey Jr.', 'Chris Rock', 'Adam Sandler']",3,['Music'],"['Tom Cruise', 'Harry Styles', 'Jennette McCurdy', 'Keke Palmer', 'Johnny Depp', 'Adam Sandler', 'Daniel Radcliffe', 'Amy Adams', 'Kristen Stewart', 'Selena Gomez', 'Zac Efron', 'Robert Downey Jr.', 'Will Smith', 'Andrew Garfield', 'Emma Watson', 'Emma Stone', 'Ariel Winter', 'Jim Carrey']",0,"['Joe DeMaio', 'Suli McCullough', 'Tom Cruise', 'Harry Styles', 'Jennette McCurdy', 'Joe DeMaio', 'Suli McCullough', 'Tom Cruise', 'Harry Styles', 'Jennette McCurdy']","['Bob Bain Productions', 'Nickelodeon Productions', '']"
The American Cinematheque Tribute to Robert Downey Jr,"['TV Special', '20112011']",https://www.imdb.com/title/tt2087970/,2,"['Robert Downey Jr.', 'Anthony Michael Hall']",2,[],"['Robert Downey Jr.', 'Mel Gibson', 'Jamie Foxx', 'Garry Shandling', 'Michael Douglas', 'Jack Black', 'Jodie Foster', 'Anthony Hopkins', 'Gwyneth Paltrow', 'Samuel L. Jackson', 'Sting', 'Jared Harris', 'Anthony Michael Hall', 'Zach Galifianakis', 'Robert Downey Sr.', 'Susan Downey', 'Jon Favreau', 'Joel Silver']",0,"['Leslie Wilson', 'Jeff Roe', 'Paul Flattery', 'David Wild', 'Robert Downey Jr.', 'Mel Gibson', 'Jamie Foxx', 'Leslie Wilson', 'Jeff Roe', 'Paul Flattery', 'David Wild', 'Robert Downey Jr.', 'Mel Gibson', 'Jamie Foxx']",
The BAFTA Britannia Awards,"['TV Special', '20112011']",https://www.imdb.com/title/tt2570100/,2,"['Robert Downey Jr.', 'Ben Stiller']",2,[],"['Warren Beatty', 'Helena Bonham Carter', 'Alan Cumming', 'Lucy Davis', 'Robert Downey Jr.', 'Alice Evans', 'Morgan Freeman', 'Ioan Gruffudd', 'Dennis Haysbert', 'Jason Isaacs', 'Amelia Jackson-Gray', 'Felicity Jones', 'John Lasseter', 'Asha Leo', 'Barry Levinson', 'Nigel Lythgoe', 'Christopher McDonald', 'Helen Mirren']",0,"['Russell Norman', 'Warren Beatty', 'Helena Bonham Carter', 'Alan Cumming', 'Russell Norman', 'Warren Beatty', 'Helena Bonham Carter', 'Alan Cumming']",
Cinema 3,"['TV Series', '1984–20161984–2016']",https://www.imdb.com/title/tt0111920/,4,"['Robert Downey Jr.', 'Ben Stiller', 'Eddie Murphy', 'Will Ferrell']",4,['News'],"['Jaume Figueras', 'Crisol Tuà', 'Monts Llussà', 'Àlex Gorina', 'Txe Arana', 'Ariadna Gil', 'Antonio Banderas', 'Sergi López', 'Eduard Fernández', 'Quim Gutiérrez', 'Alex Brendemühl', 'Javier Bardem', 'Pedro Almodóvar', 'Ventura Pons', 'Isabel Coixet', 'Álex de la Iglesia', 'Penélope Cruz', 'Maribel Verdú']",606,"['Jaume Figueras', 'Crisol Tuà', 'Monts Llussà', 'Jaume Figueras', 'Crisol Tuà', 'Monts Llussà']",
Spike's Guys Choice,"['TV Special', '20092009']",https://www.imdb.com/title/tt1447796/,3,"['Robert Downey Jr.', 'Ben Stiller', 'Robert Smigel']",3,[],"['Robert Downey Jr.', 'Mickey Rourke', 'Sacha Baron Cohen', 'Jamie Foxx', 'Mila Kunis', 'Jack McBrayer', 'Jason Statham', 'Cameron Diaz', 'Malin Akerman', 'Dwyane Wade', 'Ben Stiller', 'Christopher Mintz-Plasse', 'Michael Irvin', 'Robert Smigel', 'Quentin Tarantino', 'Hayden Panettiere', 'Mel Gibson', 'Brad Pitt']",0,"['Beth McCarthy-Miller', 'Michael Ferrucci', 'Mathew Harawitz', 'David Wild', 'Robert Downey Jr.', 'Mickey Rourke', 'Sacha Baron Cohen', 'Beth McCarthy-Miller', 'Michael Ferrucci', 'Mathew Harawitz', 'David Wild', 'Robert Downey Jr.', 'Mickey Rourke', 'Sacha Baron Cohen']",
MTV Movie Awards: Tropic Thunder,"['Video', '20082008', '4m']",https://www.imdb.com/title/tt5489740/,2,"['Robert Downey Jr.', 'Ben Stiller']",2,['Short'],"['Jack Black', 'Robert Downey Jr.', 'Ben Stiller']",0,"['Jack Black', 'Robert Downey Jr.', 'Ben Stiller', 'Jack Black', 'Robert Downey Jr.', 'Ben Stiller']",
Tropic Thunder: Before the Thunder,"['Video', '20082008', '5m']",https://www.imdb.com/title/tt5489212/,2,"['Robert Downey Jr.', 'Ben Stiller']",2,"['Documentary', 'Short']","['Jay Baruchel', 'Jack Black', 'Steve Coogan', 'Stuart Cornfeld', 'Robert Downey Jr.', 'Ben Stiller', 'Justin Theroux']",0,"['Jay Baruchel', 'Jack Black', 'Steve Coogan', 'Jay Baruchel', 'Jack Black', 'Steve Coogan']",
Tropic Thunder: Full Mags,"['Video', '20082008', '33m']",https://www.imdb.com/title/tt5489726/,2,"['Robert Downey Jr.', 'Ben Stiller']",2,"['Documentary', 'Short']","['Jack Black', 'Robert Downey Jr.', 'Danny McBride', 'Ben Stiller']",0,"['Jack Black', 'Robert Downey Jr.', 'Danny McBride', 'Jack Black', 'Robert Downey Jr.', 'Danny McBride']",
Resumen - 56º Festival internacional de cine de San Sebastián,"['TV Special', '20082008']",https://www.imdb.com/title/tt1300291/,2,"['Robert Downey Jr.', 'Ben Stiller']",2,[],"['Woody Allen', 'Pedro Almodóvar', 'Blanca Apilánez', 'Ion Arretxe', 'Antonio Banderas', 'Javier Bardem', 'Pilar Bardem', 'Mariví Bilbao', 'John Boyne', 'Daniel Burman', 'Nerea Camacho', 'Tsilla Chelton', 'Terence Davies', 'Benoît Delépine', 'Jonathan Demme', 'Robert Downey Jr.', 'Verónica Echegui', 'Javier Fesser']",0,"['Miguel Castro', 'Woody Allen', 'Pedro Almodóvar', 'Blanca Apilánez', 'Miguel Castro', 'Woody Allen', 'Pedro Almodóvar', 'Blanca Apilánez']",
Spike Guys Choice,"['TV Special', '20082008', '1h 30m']",https://www.imdb.com/title/tt1301718/,4,"['Robert Downey Jr.', 'Adam Sandler', 'Ben Stiller', 'David Spade']",4,[],"['Pamela Anderson', 'Mel B', 'Peter Billingsley', 'Jaimarie Bjorge', 'Jack Black', 'Selma Blair', 'Russell Brand', 'John Cho', 'Diablo Cody', 'Matt Damon', 'Cameron Diaz', 'Disturbed', 'Robert Downey Jr.', 'David Duchovny', 'Anna Faris', 'Harrison Ford', 'Megan Fox', 'Brendan Fraser']",0,"['Tom Agna', 'Ned Goldreyer', 'Ken Ober', 'Pamela Anderson', 'Mel B', 'Peter Billingsley', 'Tom Agna', 'Ned Goldreyer', 'Ken Ober', 'Pamela Anderson', 'Mel B', 'Peter Billingsley']",
