Weight,Source,Target
2,James Anderson (XI),Joe Piscopo
4,James Anderson (XI),John Mulaney
3,James Anderson (XI),Julia Louis-Dreyfus
3,James Anderson (XI),Julio Torres
3,James Anderson (XI),Kevin Nealon
2,James Anderson (XI),Larry David
1,James Anderson (XI),Laurie Metcalf
3,James Anderson (XI),Louis C.K.
1,James Anderson (XI),Mark McKinney
3,James Anderson (XI),Martin Short
1,James Anderson (XI),Max Brooks
1,James Anderson (XI),Melissa Villaseñor
4,James Anderson (XI),Michael Che
1,James Anderson (XI),Michael McKean
3,James Anderson (XI),Michael Schur
2,James Anderson (XI),Michaela Watkins
2,James Anderson (XI),Mike Myers
3,James Anderson (XI),Mikey Day
6,James Anderson (XI),Molly Shannon
3,James Anderson (XI),Nasim Pedrad
1,James Anderson (XI),Natasha Rothwell
1,James Anderson (XI),Nimesh Patel
3,James Anderson (XI),Pete Davidson
1,James Anderson (XI),Robert Downey Jr.
4,James Anderson (XI),Robert Smigel
1,James Anderson (XI),Sam Jay
6,James Anderson (XI),Sarah Schneider
9,James Anderson (XI),Seth Meyers
4,James Anderson (XI),Simon Rich
3,James Anderson (XI),Stephen Colbert
4,James Anderson (XI),Tracy Morgan
8,James Anderson (XI),Will Ferrell
7,James Anderson (XI),Will Forte
1,James Austin Johnson,Jessi Klein
1,James Austin Johnson,Joe Kelly
1,James Austin Johnson,Joe Piscopo
1,James Austin Johnson,John Lutz
1,James Austin Johnson,John Mulaney
1,James Austin Johnson,Jorma Taccone
1,James Austin Johnson,Kyle Mooney
1,James Austin Johnson,Lorne Michaels
1,James Austin Johnson,Mark McKinney
1,James Austin Johnson,Michael McKean
1,James Austin Johnson,Michael Patrick O'Brien (II)
1,James Austin Johnson,Michael Schur
1,James Austin Johnson,Mikey Day
1,James Austin Johnson,Nimesh Patel
1,James Austin Johnson,Rob Klein
1,James Austin Johnson,Robert Smigel
1,James Austin Johnson,Sarah Schneider
1,James Austin Johnson,Simon Rich
1,James Austin Johnson,Taran Killam
1,James Austin Johnson,Tim Meadows
1,James Austin Johnson,Tim Robinson
1,James Austin Johnson,Vanessa Bayer
1,Jane Curtin,Jessi Klein
2,Jane Curtin,Joe Kelly
1,Jane Curtin,Julio Torres
5,Jane Curtin,Michael Patrick O'Brien (II)
1,Jane Curtin,Natasha Rothwell
1,Jane Curtin,Nimesh Patel
2,Jane Curtin,Rob Klein
3,Jane Curtin,Sarah Schneider
2,Jane Curtin,Simon Rich
3,Jane Curtin,Tim Robinson
1,Jenny Slate,Joe Kelly
1,Jenny Slate,Rob Klein
1,Jessi Klein,Jim Belushi
1,Jessi Klein,Joe Kelly
1,Jessi Klein,Joe Piscopo
1,Jessi Klein,Jorma Taccone
1,Jessi Klein,Julio Torres
1,Jessi Klein,Larry David
1,Jessi Klein,Mark McKinney
1,Jessi Klein,Max Brooks
1,Jessi Klein,Michael Che
1,Jessi Klein,Michael Schur
1,Jessi Klein,Mikey Day
1,Jessi Klein,Natasha Rothwell
1,Jessi Klein,Nimesh Patel
1,Jessi Klein,Rob Klein
1,Jessi Klein,Sarah Schneider
1,Jessi Klein,Simon Rich
1,Jessi Klein,Taran Killam
1,Jessi Klein,Tim Robinson
1,Jillian Bell,Nimesh Patel
2,Jillian Bell,Rob Klein
2,Jillian Bell,Sarah Schneider
2,Jillian Bell,Simon Rich
1,Jim Belushi,Joe Kelly
1,Jim Belushi,John Lutz
1,Jim Belushi,Rob Klein
1,Jim Belushi,Simon Rich
3,Jimmy Fallon,Simon Rich
1,Joe Kelly,Joe Piscopo
2,Joe Kelly,Jorma Taccone
2,Joe Kelly,Julio Torres
2,Joe Kelly,Kevin Nealon
1,Joe Kelly,Laurie Metcalf
2,Joe Kelly,Louis C.K.
1,Joe Kelly,Mark McKinney
1,Joe Kelly,Max Brooks
1,Joe Kelly,Melissa Villaseñor
3,Joe Kelly,Michael Che
1,Joe Kelly,Michael McKean
1,Joe Kelly,Michael Schur
1,Joe Kelly,Michaela Watkins
1,Joe Kelly,Mike Myers
2,Joe Kelly,Mikey Day
1,Joe Kelly,Molly Shannon
2,Joe Kelly,Nasim Pedrad
1,Joe Kelly,Natasha Rothwell
1,Joe Kelly,Nimesh Patel
1,Joe Kelly,Robert Downey Jr.
1,Joe Kelly,Sam Jay
3,Joe Kelly,Sarah Schneider
2,Joe Kelly,Simon Rich
2,Joe Kelly,Tracy Morgan
2,Joe Piscopo,John Lutz
1,Joe Piscopo,Julio Torres
1,Joe Piscopo,Kyle Mooney
2,Joe Piscopo,Mark McKinney
1,Joe Piscopo,Max Brooks
1,Joe Piscopo,Michael Patrick O'Brien (II)
1,Joe Piscopo,Michael Schur
1,Joe Piscopo,Mikey Day
1,Joe Piscopo,Rob Klein
1,Joe Piscopo,Sam Jay
2,Joe Piscopo,Sarah Schneider
1,Joe Piscopo,Simon Rich
4,John Lutz,John Mulaney
1,John Lutz,Larry David
1,John Lutz,Mark McKinney
2,John Lutz,Michael Che
1,John Lutz,Michael Schur
2,John Lutz,Mike Myers
2,John Lutz,Robert Smigel
2,John Lutz,Sarah Schneider
4,John Mulaney,Rob Klein
3,John Mulaney,Sarah Schneider
3,Jorma Taccone,Mark McKinney
4,Jorma Taccone,Rob Klein
3,Jorma Taccone,Sarah Schneider
2,Julia Louis-Dreyfus,Rob Klein
1,Julio Torres,Michael Schur
2,Julio Torres,Nasim Pedrad
3,Julio Torres,Rob Klein
3,Julio Torres,Sarah Schneider
2,Julio Torres,Simon Rich
2,Julio Torres,Taran Killam
3,Julio Torres,Vanessa Bayer
2,Kate McKinnon,Mark McKinney
5,Kate McKinnon,Sarah Schneider
4,Kenan Thompson,Simon Rich
3,Kevin Nealon,Rob Klein
1,Kyle Mooney,Mark McKinney
3,Kyle Mooney,Sarah Schneider
1,Kyle Mooney,Simon Rich
1,Larry David,Michael Patrick O'Brien (II)
1,Larry David,Rob Klein
1,Laurie Metcalf,Rob Klein
1,Laurie Metcalf,Sarah Schneider
1,Laurie Metcalf,Simon Rich
2,Laurie Metcalf,Tim Robinson
1,Leslie Jones,Mark McKinney
3,Leslie Jones,Sarah Schneider
2,Leslie Jones,Simon Rich
7,Lorne Michaels,Sarah Schneider
6,Lorne Michaels,Simon Rich
4,Louis C.K.,Rob Klein
1,Louis C.K.,Simon Rich
1,Mark McKinney,Max Brooks
1,Mark McKinney,Melissa Villaseñor
1,Mark McKinney,Michael Schur
1,Mark McKinney,Mikey Day
1,Mark McKinney,Nasim Pedrad
1,Mark McKinney,Nimesh Patel
2,Mark McKinney,Pete Davidson
1,Mark McKinney,Rob Klein
2,Mark McKinney,Simon Rich
2,Mark McKinney,Tim Robinson
2,Mark McKinney,Vanessa Bayer
2,Martin Short,Rob Klein
1,Max Brooks,Mikey Day
1,Max Brooks,Natasha Rothwell
1,Max Brooks,Rob Klein
1,Max Brooks,Sarah Schneider
1,Max Brooks,Simon Rich
8,Maya Rudolph,Rob Klein
4,Maya Rudolph,Sarah Schneider
1,Melissa Villaseñor,Rob Klein
1,Melissa Villaseñor,Sarah Schneider
1,Melissa Villaseñor,Simon Rich
3,Michael Che,Michael Patrick O'Brien (II)
1,Michael Che,Natasha Rothwell
4,Michael Che,Rob Klein
2,Michael Che,Simon Rich
1,Michael McKean,Rob Klein
1,Michael Patrick O'Brien (II),Michael Schur
8,Michael Patrick O'Brien (II),Nasim Pedrad
5,Michael Patrick O'Brien (II),Sarah Schneider
3,Michael Patrick O'Brien (II),Simon Rich
1,Michael Schur,Michaela Watkins
1,Michael Schur,Nimesh Patel
1,Michael Schur,Rob Klein
1,Michael Schur,Simon Rich
1,Michael Schur,Tim Robinson
2,Michaela Watkins,Rob Klein
1,Michaela Watkins,Sarah Schneider
2,Michaela Watkins,Simon Rich
3,Mike Myers,Rob Klein
1,Mike Myers,Simon Rich
3,Mikey Day,Rob Klein
3,Mikey Day,Sarah Schneider
2,Mikey Day,Simon Rich
2,Mikey Day,Tim Meadows
7,Mikey Day,Tim Robinson
3,Molly Shannon,Rob Klein
2,Molly Shannon,Simon Rich
1,Nasim Pedrad,Nimesh Patel
5,Nasim Pedrad,Rob Klein
4,Nasim Pedrad,Sarah Schneider
2,Nasim Pedrad,Simon Rich
1,Natasha Rothwell,Nimesh Patel
2,Natasha Rothwell,Pete Davidson
1,Natasha Rothwell,Rob Klein
1,Natasha Rothwell,Sarah Schneider
1,Nimesh Patel,Rob Klein
1,Nimesh Patel,Sam Jay
1,Nimesh Patel,Sarah Schneider
1,Nimesh Patel,Simon Rich
1,Nimesh Patel,Taran Killam
1,Nimesh Patel,Vanessa Bayer
4,Paula Pell,Sarah Schneider
4,Paula Pell,Simon Rich
2,Pete Davidson,Rob Klein
4,Pete Davidson,Sarah Schneider
2,Pete Davidson,Simon Rich
3,Rachel Dratch,Sarah Schneider
1,Rob Klein,Rob Riggle
1,Rob Klein,Robert Downey Jr.
3,Rob Klein,Robert Smigel
2,Rob Klein,Sam Jay
4,Rob Klein,Sarah Schneider
3,Rob Klein,Simon Rich
3,Rob Klein,Stephen Colbert
5,Rob Klein,Will Forte
2,Robert Smigel,Simon Rich
1,Sam Jay,Simon Rich
2,Sam Jay,Tim Robinson
2,Sarah Schneider,Sarah Silverman
2,Sarah Schneider,Simon Rich
5,Sarah Schneider,Taran Killam
2,Sarah Schneider,Tim Meadows
3,Sarah Schneider,Tim Robinson
5,Sarah Schneider,Vanessa Bayer
10,Seth Meyers,Tim Robinson
2,Simon Rich,Tim Meadows
3,Simon Rich,Will Ferrell
2,Ali Reza,Chris Farley
2,Ali Reza,Mike Myers
1,Ali Reza,Rich Talarico
2,Chris Farley,John Lutz
1,John Lutz,Rich Talarico
1,Rachel Dratch,Rich Talarico
1,Abby Elliott,Barry Sobel
1,Abby Elliott,Tom Moore (III)
1,Adam McKay,Barry Sobel
1,Adam McKay,Tom Moore (III)
1,Adam Sandler,Barry Sobel
1,Adam Sandler,Tom Moore (III)
1,Akiva Schaffer,Barry Sobel
21,Akiva Schaffer,Steve Higgins
1,Akiva Schaffer,Tom Moore (III)
2,Alan Zweibel,Alex Baze
1,Alan Zweibel,Barry Sobel
2,Alan Zweibel,Finesse Mitchell
2,Alan Zweibel,Kate McKinnon
3,Alan Zweibel,Mark McKinney
2,Alan Zweibel,Paula Pell
2,Alan Zweibel,Steve Higgins
1,Alan Zweibel,Tom Moore (III)
1,Alex Baze,Barry Sobel
1,Alex Baze,Chevy Chase
2,Alex Baze,Christopher Guest
2,Alex Baze,Conan O'Brien
1,Alex Baze,Dave Attell
2,Alex Baze,Frank Sebastiano
2,Alex Baze,Harry Shearer
1,Alex Baze,Janeane Garofalo
1,Alex Baze,Jim Breuer
1,Alex Baze,Joan Cusack
1,Alex Baze,Jon Lovitz
1,Alex Baze,Paul Shaffer
1,Alex Baze,Rob Schneider
7,Alex Baze,Steve Higgins
1,Alex Baze,Tom Moore (III)
1,Amy Poehler,Barry Sobel
1,Amy Poehler,Tom Moore (III)
1,Ana Gasteyer,Barry Sobel
1,Ana Gasteyer,Tom Moore (III)
1,Andy Samberg,Barry Sobel
1,Andy Samberg,Tom Moore (III)
1,Barry Sobel,Ben Stiller
1,Barry Sobel,Bill Hader
1,Barry Sobel,Billy Crystal
1,Barry Sobel,Bobby Moynihan
1,Barry Sobel,Bruce McCulloch
1,Barry Sobel,Casey Wilson
1,Barry Sobel,Cecily Strong
1,Barry Sobel,Chevy Chase
1,Barry Sobel,Chris Kattan
1,Barry Sobel,Chris Parnell
1,Barry Sobel,Chris Rock
1,Barry Sobel,Christopher Guest
1,Barry Sobel,Colin Jost
1,Barry Sobel,Colin Quinn
1,Barry Sobel,Conan O'Brien
1,Barry Sobel,Dan Aykroyd
1,Barry Sobel,Dana Carvey
1,Barry Sobel,Darrell Hammond
1,Barry Sobel,Dave Attell
1,Barry Sobel,David Spade
1,Barry Sobel,Eddie Murphy
1,Barry Sobel,Fred Armisen
1,Barry Sobel,Gilbert Gottfried
1,Barry Sobel,Hannibal Buress
1,Barry Sobel,Harry Shearer
1,Barry Sobel,J.B. Smoove
1,Barry Sobel,Jason Sudeikis
1,Barry Sobel,Jenny Slate
1,Barry Sobel,Jim Belushi
1,Barry Sobel,Jim Breuer
1,Barry Sobel,Joan Cusack
1,Barry Sobel,John Mulaney
1,Barry Sobel,Jon Lovitz
1,Barry Sobel,Jorma Taccone
1,Barry Sobel,Julia Louis-Dreyfus
1,Barry Sobel,Kate McKinnon
1,Barry Sobel,Kenan Thompson
1,Barry Sobel,Kevin Nealon
1,Barry Sobel,Kristen Wiig
1,Barry Sobel,Lorne Michaels
1,Barry Sobel,Louis C.K.
1,Barry Sobel,Mark McKinney
1,Barry Sobel,Martin Short
1,Barry Sobel,Maya Rudolph
1,Barry Sobel,Michael McKean
1,Barry Sobel,Mike Myers
1,Barry Sobel,Molly Shannon
1,Barry Sobel,Paul Shaffer
1,Barry Sobel,Paula Pell
1,Barry Sobel,Rachel Dratch
1,Barry Sobel,Rob Schneider
1,Barry Sobel,Robert Smigel
1,Barry Sobel,Sarah Silverman
1,Barry Sobel,Seth Meyers
1,Barry Sobel,Stephen Colbert
1,Barry Sobel,Steve Higgins
1,Barry Sobel,Taran Killam
1,Barry Sobel,Tim Meadows
1,Barry Sobel,Tina Fey
1,Barry Sobel,Tom Moore (III)
1,Barry Sobel,Tracy Morgan
1,Barry Sobel,Will Ferrell
1,Barry Sobel,Will Forte
1,Ben Stiller,Tom Moore (III)
1,Bill Hader,Tom Moore (III)
1,Billy Crystal,Tom Moore (III)
1,Bob Odenkirk,Tom Moore (III)
1,Bobby Moynihan,Tom Moore (III)
1,Bruce McCulloch,Steve Higgins
1,Bruce McCulloch,Tom Moore (III)
1,Casey Wilson,Tom Moore (III)
2,Cecily Strong,Frank Sebastiano
1,Cecily Strong,Tom Moore (III)
1,Chevy Chase,Tom Moore (III)
1,Chris Kattan,Tom Moore (III)
3,Chris Parnell,Frank Sebastiano
1,Chris Parnell,Tom Moore (III)
8,Christopher Guest,Steve Higgins
1,Christopher Guest,Tom Moore (III)
1,Colin Jost,Tom Moore (III)
1,Colin Quinn,Tom Moore (III)
1,Conan O'Brien,Tom Moore (III)
1,Dan Aykroyd,Tom Moore (III)
1,Dana Carvey,Tom Moore (III)
1,Darrell Hammond,Tom Moore (III)
2,Dave Attell,Paula Pell
1,Dave Attell,Steve Higgins
1,Dave Attell,Tom Moore (III)
1,David Spade,Tom Moore (III)
1,Finesse Mitchell,Tom Moore (III)
2,Frank Sebastiano,Kenan Thompson
3,Frank Sebastiano,Lorne Michaels
1,Frank Sebastiano,Mark McKinney
3,Frank Sebastiano,Paula Pell
1,Frank Sebastiano,Rachel Dratch
3,Frank Sebastiano,Steve Higgins
1,Frank Sebastiano,Tom Moore (III)
1,Fred Armisen,Tom Moore (III)
1,Hannibal Buress,Tom Moore (III)
6,Harry Shearer,Steve Higgins
1,Harry Shearer,Tom Moore (III)
1,Horatio Sanz,Tom Moore (III)
1,J.B. Smoove,Tom Moore (III)
1,Janeane Garofalo,Steve Higgins
1,Janeane Garofalo,Tom Moore (III)
1,Jason Sudeikis,Tom Moore (III)
1,Jenny Slate,Tom Moore (III)
1,Jim Belushi,Tom Moore (III)
6,Jim Breuer,Paula Pell
5,Jim Breuer,Steve Higgins
1,Jim Breuer,Tom Moore (III)
1,Jimmy Fallon,Tom Moore (III)
2,Joan Cusack,Mark McKinney
2,Joan Cusack,Steve Higgins
1,Joan Cusack,Tom Moore (III)
1,John Mulaney,Tom Moore (III)
1,Jon Lovitz,Tom Moore (III)
10,Jorma Taccone,Steve Higgins
1,Jorma Taccone,Tom Moore (III)
1,Julia Louis-Dreyfus,Tom Moore (III)
1,Kate McKinnon,Tom Moore (III)
1,Kenan Thompson,Tom Moore (III)
1,Kevin Nealon,Tom Moore (III)
1,Kristen Wiig,Tom Moore (III)
1,Lorne Michaels,Tom Moore (III)
1,Louis C.K.,Tom Moore (III)
4,Mark McKinney,Steve Higgins
1,Mark McKinney,Tom Moore (III)
1,Martin Short,Tom Moore (III)
1,Maya Rudolph,Tom Moore (III)
1,Michael McKean,Tom Moore (III)
1,Mike Myers,Tom Moore (III)
1,Molly Shannon,Tom Moore (III)
1,Paul Shaffer,Tom Moore (III)
1,Paula Pell,Tom Moore (III)
1,Rachel Dratch,Tom Moore (III)
1,Rob Riggle,Tom Moore (III)
6,Rob Schneider,Steve Higgins
1,Rob Schneider,Tom Moore (III)
1,Robert Smigel,Tom Moore (III)
1,Sarah Silverman,Tom Moore (III)
1,Seth Meyers,Tom Moore (III)
1,Stephen Colbert,Tom Moore (III)
15,Steve Higgins,Tim Meadows
1,Steve Higgins,Tom Moore (III)
1,Taran Killam,Tom Moore (III)
1,Tim Meadows,Tom Moore (III)
1,Tina Fey,Tom Moore (III)
1,Tom Moore (III),Tracy Morgan
1,Tom Moore (III),Will Ferrell
1,Tom Moore (III),Will Forte
2,Laraine Newman,Simon Rich
1,Bruce McCulloch,Joe Bodolai
1,Joe Bodolai,Lorne Michaels
1,Joe Bodolai,Mark McKinney
1,Anna Drezen,Heather Anne Campbell
2,Anna Drezen,Simon Rich
1,Chris Parnell,Gary Richardson
3,Fred Armisen,Gary Richardson
1,Gary Richardson,Heather Anne Campbell
1,Gary Richardson,Simon Rich
1,Heather Anne Campbell,Lorne Michaels
1,Heather Anne Campbell,Simon Rich
1,Andrew Smith (III),Jan Hooks
1,Gilbert Gottfried,Herbert Sargent
3,Herbert Sargent,Kevin Nealon
1,Herbert Sargent,Laurie Metcalf
3,Herbert Sargent,Mike Myers
2,Herbert Sargent,Rob Schneider
3,Alex Baze,Doug Abeles
4,Doug Abeles,Seth Meyers
2,Alex Moffat,Anna Drezen
1,Alex Moffat,Sam Jay
2,Alex Moffat,Sudi Green
2,Anna Drezen,Kate McKinnon
2,Anna Drezen,Steve Higgins
4,Chris Redd,Steve Higgins
1,Sam Jay,Steve Higgins
3,Sam Jay,Sudi Green
2,Steve Higgins,Sudi Green
11,Bobby Moynihan,John Solomon
1,Chris Redd,John Solomon
1,Chris Redd,Zach Kanin
2,Jason Sudeikis,Zach Kanin
1,Jerry Minor,John Solomon
2,Jerry Minor,Steve Higgins
1,Jerry Minor,Zach Kanin
3,Joe Kelly,John Solomon
1,Joe Kelly,Nora Dunn
3,Joe Kelly,Zach Kanin
8,John Solomon,Kate McKinnon
18,John Solomon,Lorne Michaels
4,John Solomon,Michael Che
2,John Solomon,Nora Dunn
12,John Solomon,Steve Higgins
4,Kate McKinnon,Zach Kanin
6,Lorne Michaels,Zach Kanin
4,Michael Che,Zach Kanin
4,Nora Dunn,Steve Higgins
1,Nora Dunn,Tim Robinson
1,Nora Dunn,Zach Kanin
8,Steve Higgins,Tim Robinson
4,Steve Higgins,Zach Kanin
1,Tim Meadows,Zach Kanin
1,Adam McKay,Patrick Weathers
1,Dan Aykroyd,Patrick Weathers
1,Dennis Miller,Patrick Weathers
1,Jason Sudeikis,Patrick Weathers
1,Patrick Weathers,Will Ferrell
5,Dana Carvey,Steve Koren
7,Dana Carvey,Tim Herlihy
6,David Spade,Steve Koren
5,Norm MacDonald,Steve Koren
6,Steve Koren,Tim Meadows
2,Andy Samberg,Tim Herlihy
3,Tim Herlihy,Will Forte
4,Dennis McNicholas,Erik Kenward
2,Dennis McNicholas,Josh Patten
7,Dennis McNicholas,Lorne Michaels
4,Dennis McNicholas,Will Forte
5,Erik Kenward,Josh Patten
6,Josh Patten,Lorne Michaels
2,Josh Patten,Will Forte
1,Ana Gasteyer,Liz Cackowski
1,Jordan Black,Mark McKinney
3,A. Whitney Brown,Alan Zweibel
1,A. Whitney Brown,Ali Reza
3,A. Whitney Brown,Amy Poehler
4,A. Whitney Brown,Ana Gasteyer
7,A. Whitney Brown,Chris Farley
4,A. Whitney Brown,Chris Parnell
3,A. Whitney Brown,Denny Dillon
3,A. Whitney Brown,Ellen Cleghorne
2,A. Whitney Brown,Finesse Mitchell
3,A. Whitney Brown,Fred Armisen
4,A. Whitney Brown,Horatio Sanz
1,A. Whitney Brown,J.B. Smoove
4,A. Whitney Brown,Joan Cusack
3,A. Whitney Brown,Kenan Thompson
12,A. Whitney Brown,Lorne Michaels
1,A. Whitney Brown,Matt Graham (II)
3,A. Whitney Brown,Maya Rudolph
2,A. Whitney Brown,Melanie Hutsell
11,A. Whitney Brown,Nora Dunn
2,A. Whitney Brown,Paula Pell
4,A. Whitney Brown,Rachel Dratch
1,A. Whitney Brown,Sarah Silverman
3,A. Whitney Brown,Seth Meyers
6,A. Whitney Brown,Tim Meadows
9,A. Whitney Brown,Victoria Jackson
2,A. Whitney Brown,Will Forte
1,Adam Sandler,Ali Reza
2,Adam Sandler,Denny Dillon
1,Adam Sandler,Matt Graham (II)
11,Adam Sandler,Melanie Hutsell
1,Al Franken,Ali Reza
2,Alan Zweibel,Denny Dillon
1,Alan Zweibel,Melanie Hutsell
1,Ali Reza,Anthony Michael Hall
1,Ali Reza,Bill Murray
1,Ali Reza,Billy Crystal
1,Ali Reza,Brian Doyle-Murray
1,Ali Reza,Carol Leifer
1,Ali Reza,Cheri Oteri
1,Ali Reza,Chris Kattan
1,Ali Reza,Christopher Guest
2,Ali Reza,Conan O'Brien
1,Ali Reza,Damon Wayans
1,Ali Reza,Dan Aykroyd
1,Ali Reza,Dana Carvey
1,Ali Reza,Dennis Miller
1,Ali Reza,Don Novello
1,Ali Reza,Ellen Cleghorne
1,Ali Reza,Finesse Mitchell
1,Ali Reza,Harry Shearer
1,Ali Reza,Jim Belushi
1,Ali Reza,Jim Breuer
1,Ali Reza,Jon Lovitz
1,Ali Reza,Julia Sweeney
2,Ali Reza,Kristen Wiig
1,Ali Reza,Larry David
2,Ali Reza,Lorne Michaels
1,Ali Reza,Marc Shaiman
1,Ali Reza,Mark McKinney
1,Ali Reza,Matt Graham (II)
1,Ali Reza,Melanie Hutsell
2,Ali Reza,Molly Shannon
1,Ali Reza,Norm MacDonald
1,Ali Reza,Phil Hartman
1,Ali Reza,Randy Quaid
1,Ali Reza,Rich Hall
1,Ali Reza,Robert Downey Jr.
1,Ali Reza,Seth Meyers
1,Ali Reza,Victoria Jackson
1,Ali Reza,Warren Hutcherson
2,Ali Reza,Will Ferrell
2,Ali Reza,Will Forte
2,Ana Gasteyer,Denny Dillon
16,Ana Gasteyer,Victoria Jackson
1,Andy Samberg,Denny Dillon
2,Anthony Michael Hall,Denny Dillon
1,Anthony Michael Hall,Ellen Cleghorne
1,Anthony Michael Hall,Finesse Mitchell
1,Anthony Michael Hall,Matt Graham (II)
1,Anthony Michael Hall,Melanie Hutsell
2,Anthony Michael Hall,Rich Hall
1,Anthony Michael Hall,Warren Hutcherson
1,Ben Stiller,Denny Dillon
1,Ben Stiller,Matt Graham (II)
1,Ben Stiller,Melanie Hutsell
1,Bill Hader,Denny Dillon
3,Bill Murray,Denny Dillon
1,Bill Murray,Matt Graham (II)
1,Bill Murray,Warren Hutcherson
3,Billy Crystal,Denny Dillon
3,Billy Crystal,Melanie Hutsell
1,Bob Odenkirk,Denny Dillon
5,Brian Doyle-Murray,Dana Carvey
2,Brian Doyle-Murray,Denny Dillon
2,Brian Doyle-Murray,Ellen Cleghorne
1,Brian Doyle-Murray,Finesse Mitchell
2,Brian Doyle-Murray,Horatio Sanz
1,Brian Doyle-Murray,Matt Graham (II)
1,Brian Doyle-Murray,Melanie Hutsell
2,Brian Doyle-Murray,Paula Pell
2,Brian Doyle-Murray,Rich Hall
1,Bruce McCulloch,Denny Dillon
1,Bruce McCulloch,Don Novello
2,Bruce McCulloch,Melanie Hutsell
2,Bruce McCulloch,Nora Dunn
1,Bruce McCulloch,Rich Hall
1,Carol Leifer,Paula Pell
2,Cheri Oteri,Denny Dillon
1,Cheri Oteri,Matt Graham (II)
7,Cheri Oteri,Melanie Hutsell
3,Chevy Chase,Denny Dillon
1,Chevy Chase,Matt Graham (II)
6,Chevy Chase,Melanie Hutsell
11,Chris Farley,Chris Parnell
2,Chris Farley,Denny Dillon
1,Chris Farley,Matt Graham (II)
2,Chris Kattan,Denny Dillon
1,Chris Kattan,Matt Graham (II)
2,Chris Parnell,Denny Dillon
2,Chris Parnell,Don Novello
3,Chris Parnell,Ellen Cleghorne
1,Chris Parnell,Randy Quaid
2,Chris Parnell,Rich Hall
1,Christopher Guest,Matt Graham (II)
3,Christopher Guest,Melanie Hutsell
2,Colin Quinn,Denny Dillon
1,Colin Quinn,Matt Graham (II)
3,Conan O'Brien,Denny Dillon
4,Conan O'Brien,Melanie Hutsell
1,Damon Wayans,Matt Graham (II)
1,Damon Wayans,Melanie Hutsell
2,Dan Aykroyd,Denny Dillon
6,Dan Aykroyd,Melanie Hutsell
3,Dana Carvey,Denny Dillon
9,Dana Carvey,Melanie Hutsell
1,Darrell Hammond,Matt Graham (II)
2,Dave Attell,Melanie Hutsell
2,David Koechner,Denny Dillon
2,David Koechner,Rich Hall
2,David Spade,Denny Dillon
1,Dennis Miller,Matt Graham (II)
6,Dennis Miller,Melanie Hutsell
13,Dennis Miller,Nora Dunn
1,Denny Dillon,Finesse Mitchell
1,Denny Dillon,Fred Armisen
2,Denny Dillon,Horatio Sanz
1,Denny Dillon,Janeane Garofalo
1,Denny Dillon,Jason Sudeikis
2,Denny Dillon,Jay Mohr
2,Denny Dillon,Jim Belushi
2,Denny Dillon,Jim Breuer
3,Denny Dillon,Jon Lovitz
3,Denny Dillon,Julia Louis-Dreyfus
2,Denny Dillon,Julia Sweeney
1,Denny Dillon,Kenan Thompson
1,Denny Dillon,Kristen Wiig
2,Denny Dillon,Larry David
3,Denny Dillon,Lorne Michaels
2,Denny Dillon,Mark McKinney
1,Denny Dillon,Matt Graham (II)
1,Denny Dillon,Maya Rudolph
3,Denny Dillon,Mike Myers
2,Denny Dillon,Molly Shannon
3,Denny Dillon,Nora Dunn
2,Denny Dillon,Norm MacDonald
2,Denny Dillon,Paul Shaffer
2,Denny Dillon,Paula Pell
2,Denny Dillon,Rachel Dratch
2,Denny Dillon,Randy Quaid
1,Denny Dillon,Rob Riggle
2,Denny Dillon,Rob Schneider
2,Denny Dillon,Robert Downey Jr.
1,Denny Dillon,Seth Meyers
1,Denny Dillon,Stephen Colbert
2,Denny Dillon,Tim Meadows
2,Denny Dillon,Tina Fey
2,Denny Dillon,Tracy Morgan
1,Denny Dillon,Warren Hutcherson
2,Denny Dillon,Will Ferrell
1,Denny Dillon,Will Forte
1,Don Novello,Finesse Mitchell
2,Don Novello,Mark McKinney
1,Don Novello,Matt Graham (II)
2,Don Novello,Paula Pell
5,Don Novello,Robert Smigel
1,Don Novello,Warren Hutcherson
2,Ellen Cleghorne,Laura Kightlinger
1,Ellen Cleghorne,Matt Graham (II)
4,Ellen Cleghorne,Paula Pell
1,Finesse Mitchell,Matt Graham (II)
2,Finesse Mitchell,Nora Dunn
1,Finesse Mitchell,Randy Quaid
7,Fred Armisen,Victoria Jackson
4,Harry Shearer,Melanie Hutsell
1,Horatio Sanz,Rich Hall
1,Jason Sudeikis,Melanie Hutsell
1,Jim Belushi,Matt Graham (II)
1,Jim Belushi,Melanie Hutsell
4,Jim Breuer,Melanie Hutsell
1,Joan Cusack,Matt Graham (II)
1,Joan Cusack,Melanie Hutsell
1,Jon Lovitz,Matt Graham (II)
2,Julia Louis-Dreyfus,Melanie Hutsell
10,Julia Sweeney,Melanie Hutsell
2,Kenan Thompson,Rich Hall
7,Kenan Thompson,Victoria Jackson
5,Kristen Wiig,Victoria Jackson
1,Larry David,Matt Graham (II)
1,Larry David,Melanie Hutsell
2,Laura Kightlinger,Paula Pell
2,Laura Kightlinger,Phil Hartman
1,Louis C.K.,Melanie Hutsell
1,Marc Shaiman,Matt Graham (II)
3,Marc Shaiman,Melanie Hutsell
4,Marc Shaiman,Nora Dunn
