weight,source,target
1,Christopher Guest,Eli Coyote Mandel
1,Christopher Guest,Eliot Wald
1,Christopher Guest,Ellen L. Fogle
1,Christopher Guest,Emma Clark
1,Christopher Guest,Eric Slovin
1,Christopher Guest,Erik Marino
1,Christopher Guest,Erin Fraser (III)
1,Christopher Guest,Ferris Butler
1,Christopher Guest,Fran Gillespie
1,Christopher Guest,Fred Wolf
1,Christopher Guest,Gary Richardson
1,Christopher Guest,Glenn Rockowitz
1,Christopher Guest,Heather Anne Campbell
2,Christopher Guest,Herbert Sargent
2,Christopher Guest,Jack Handey
1,Christopher Guest,Jake Nordwind
1,Christopher Guest,James Anderson (XI)
1,Christopher Guest,James Austin Johnson
1,Christopher Guest,James Eagan
1,Christopher Guest,Jasmine Pierce
1,Christopher Guest,Jeremy Beiler
1,Christopher Guest,Jeremy Stevens
1,Christopher Guest,Jerry Collins
1,Christopher Guest,Jessi Klein
1,Christopher Guest,Joanna Bradley
1,Christopher Guest,Joe Bodolai
1,Christopher Guest,Joe Kelly
1,Christopher Guest,John Bowman
1,Christopher Guest,John Higgins (XV)
2,Christopher Guest,John Lutz
1,Christopher Guest,John Milhiser
2,Christopher Guest,John Solomon
1,Christopher Guest,Jon Rosenfeld
1,Christopher Guest,Jonathan Krisel
1,Christopher Guest,Josh Patten
1,Christopher Guest,Julio Torres
1,Christopher Guest,Katie Rich
1,Christopher Guest,Ken Scarborough
1,Christopher Guest,Kent Sublette
1,Christopher Guest,Kevin Kelton
1,Christopher Guest,Kristen Bartlett
1,Christopher Guest,LaKendra Tookes
1,Christopher Guest,Larry Arnstein
1,Christopher Guest,Lauren Holt
1,Christopher Guest,Lauren Pomerantz
1,Christopher Guest,Leo Allen
1,Christopher Guest,Leslie Fuller (III)
1,Christopher Guest,Lewis Morton
1,Christopher Guest,Liz Cackowski
1,Christopher Guest,Luke Null
1,Christopher Guest,Marcello Hernandez
1,Christopher Guest,Margaret Oberman
