person,credit_type,year,title,imdb_link,episode_count,add_info,year_start,year_end,keep?
Fred Armisen,self-tt5750076,2016,Paul Simon at the NY Auto Show,https://www.imdb.com/title/tt5750076/,0,"2016

Paul Simon at the NY Auto Show
(Video short)

Self",2016,0,keep_year
Fred Armisen,self-tt9881768,2016,Hollywood Candy,https://www.imdb.com/title/tt9881768/,1,"2016

Hollywood Candy
(TV Series)

Self

- Sunset Party
(2016)
... Self",2016,0,keep_year
Fred Armisen,self-tt12058860,2011-2015,WTF with Marc Maron,https://www.imdb.com/title/tt12058860/,2,"2011-2015

WTF with Marc Maron
(TV Series)

Self - Guest

- Fred Armisen
(2015)
... Self - Guest


- Bill Hader, Fred Armisen, Eric Drysdale, Chuck Klosterman, Sarah Vowell
(2011)
... Self - Guest",2011,2015,keep_year
Fred Armisen,self-tt3842964,2015,The Meltdown with Jonah and Kumail,https://www.imdb.com/title/tt3842964/,1,"2015

The Meltdown with Jonah and Kumail
(TV Series)

Self - Guest

- The One with All the Spitting
(2015)
... Self - Guest",2015,0,keep_year
Fred Armisen,self-tt4798770,2015,AFI Life Achievement Award: A Tribute to Steve Martin,https://www.imdb.com/title/tt4798770/,0,"2015

AFI Life Achievement Award: A Tribute to Steve Martin
(TV Special)

Self (uncredited)",2015,0,keep_year
Fred Armisen,self-tt3512486,2015,The Damned: Don't You Wish That We Were Dead,https://www.imdb.com/title/tt3512486/,0,"2015

The Damned: Don't You Wish That We Were Dead
(Documentary)

Self",2015,0,keep_year
Fred Armisen,self-tt5220922,2015,73 Questions,https://www.imdb.com/title/tt5220922/,1,"2015

73 Questions
(TV Series documentary short)

Self

- 73 Questions with Seth Meyers
(2015)
... Self",2015,0,keep_year
Fred Armisen,self-tt3677742,2015,Saturday Night Live: 40th Anniversary Special,https://www.imdb.com/title/tt3677742/,0,"2015

Saturday Night Live: 40th Anniversary Special
(TV Special)

Self / Stuart / Garth",2015,0,keep_year
Fred Armisen,self-tt13858722,2014,Inside Joke at Moontower,https://www.imdb.com/title/tt13858722/,1,"2014

Inside Joke at Moontower
(TV Series documentary)

Self

- Fred Armisen
(2014)
... Self",2014,0,keep_year
Fred Armisen,self-tt3905662,2014,Salad Days,https://www.imdb.com/title/tt3905662/,0,"2014

Salad Days
(Documentary)

Self",2014,0,keep_year
Fred Armisen,self-tt0827947,2013-2014,Rachael Ray,https://www.imdb.com/title/tt0827947/,2,"2013-2014

Rachael Ray
(TV Series)

Self

- The Stars of ""Hot in Cleveland"" Are Heating Up Our Kitchen! Valerie Bertinelli, Jane Leeves & Wendie Malick Face Off
(2014)
... Self


- Buddy Valastro and Fred Armisen
(2013)
... Self",2013,2014,keep_year
Fred Armisen,self-tt4712036,2014,The 29th Annual Imagen Awards,https://www.imdb.com/title/tt4712036/,0,"2014

The 29th Annual Imagen Awards
(TV Special)

Self",2014,0,keep_year
Fred Armisen,self-tt3970550,2014,2014 Primetime Creative Arts Emmy Awards,https://www.imdb.com/title/tt3970550/,0,"2014

2014 Primetime Creative Arts Emmy Awards
(TV Special)

Self - Nominee & Presenter",2014,0,keep_year
Fred Armisen,self-tt3915918,2014,Park Bench with Steve Buscemi,https://www.imdb.com/title/tt3915918/,1,"2014

Park Bench with Steve Buscemi
(TV Series)

Self

- Parklandia
(2014)
... Self",2014,0,keep_year
Fred Armisen,self-tt3734148,2014,The Maya Rudolph Show,https://www.imdb.com/title/tt3734148/,0,"2014

The Maya Rudolph Show
(TV Special)

Self",2014,0,keep_year
Fred Armisen,self-tt3578774,2014,2014 MTV Movie Awards,https://www.imdb.com/title/tt3578774/,0,"2014

2014 MTV Movie Awards
(TV Special)

Self - Cameo #31",2014,0,keep_year
Fred Armisen,self-tt0123366,2011-2014,The View,https://www.imdb.com/title/tt0123366/,2,"2011-2014

The View
(TV Series)

Self / Self - Guest

- Guest Co-Hostess Jeanine Pirro/Rachel Frederickson/Nick Lachey/Fred Armisen/Cast of ""Mixology""
(2014)
... Self


- Episode dated 20 December 2011
(2011)
... Self - Guest",2011,2014,keep_year
Fred Armisen,self-tt1322362,2013,Revenge of the Mekons,https://www.imdb.com/title/tt1322362/,0,"2013

Revenge of the Mekons
(Documentary)

Self",2013,0,keep_year
Fred Armisen,self-tt3037520,2013,Hollywood Game Night,https://www.imdb.com/title/tt3037520/,1,"2013

Hollywood Game Night
(TV Series)

Self - Panelist

- Saturday Night Reunion
(2013)
... Self - Panelist",2013,0,keep_year
Fred Armisen,self-tt2180164,2013,Overheard,https://www.imdb.com/title/tt2180164/,1,"2013

Overheard
(TV Series)

Self - Interviewee

- Fred Armisen
(2013)
... Self - Interviewee",2013,0,keep_year
Fred Armisen,self-tt2739636,2013,The 2013 Film Independent Spirit Awards,https://www.imdb.com/title/tt2739636/,0,"2013

The 2013 Film Independent Spirit Awards
(TV Special)

Self - Presenter",2013,0,keep_year
Fred Armisen,self-tt0106053,2012,Late Show with David Letterman,https://www.imdb.com/title/tt0106053/,2,"2012

Late Show with David Letterman
(TV Series)

Self - Guest

- Episode #20.56
(2012)
... Self - Guest


- Episode #19.162
(2012)
... Self - Guest",2012,0,keep_year
Fred Armisen,self-tt2127404,2012,7 Minutes in Heaven,https://www.imdb.com/title/tt2127404/,1,"2012

7 Minutes in Heaven
(TV Series)

Self - Guest

- Fred Armisen
(2012)
... Self - Guest",2012,0,keep_year
Fred Armisen,self-tt0498878,2011,Attack of the Show!,https://www.imdb.com/title/tt0498878/,1,"2011

Attack of the Show!
(TV Series)

Self - Guest / Actor, Portlandia

- Fred Armisen
(2011)
... Self - Guest / Actor, Portlandia",2011,0,keep_year
Fred Armisen,self-tt1773089,2010,Tina Fey: The Mark Twain Prize,https://www.imdb.com/title/tt1773089/,0,"2010

Tina Fey: The Mark Twain Prize
(TV Special)

Self",2010,0,keep_year
Fred Armisen,self-tt1635658,2010,Saturday Night Live in the 2000s: Time and Again,https://www.imdb.com/title/tt1635658/,0,"2010

Saturday Night Live in the 2000s: Time and Again
(TV Special documentary)

Self",2010,0,keep_year
Fred Armisen,self-tt0081857,2008-2010,Entertainment Tonight,https://www.imdb.com/title/tt0081857/,2,"2008-2010

Entertainment Tonight
(TV Series)

Self

- Episode dated 4 March 2010
(2010)
... Self


- Episode dated 28 October 2008
(2008)
... Self",2008,2010,keep_year
Fred Armisen,self-tt1538207,2009,2009 Creative Arts Emmy Awards,https://www.imdb.com/title/tt1538207/,0,"2009

2009 Creative Arts Emmy Awards
(TV Special)

Self",2009,0,keep_year
Fred Armisen,self-tt0912343,2009,"Tim and Eric Awesome Show, Great Job!",https://www.imdb.com/title/tt0912343/,1,"2009

Tim and Eric Awesome Show, Great Job!
(TV Series)

Self

- Tennis
(2009)
... Self",2009,0,keep_year
Fred Armisen,self-tt1169808,2008,Blue Man Group: How to Be a Megastar,https://www.imdb.com/title/tt1169808/,0,"2008

Blue Man Group: How to Be a Megastar
(TV Special)

Rod Popeil",2008,0,keep_year
Fred Armisen,self-tt1320350,2008,Night of Too Many Stars: An Overbooked Concert for Autism Education,https://www.imdb.com/title/tt1320350/,0,"2008

Night of Too Many Stars: An Overbooked Concert for Autism Education
(TV Special)

Self",2008,0,keep_year
Fred Armisen,self-tt0876298,2007,Human Giant,https://www.imdb.com/title/tt0876298/,1,"2007

Human Giant
(TV Series)

Self

- 24 Hour Marathon
(2007)
... Self",2007,0,keep_year
Fred Armisen,self-tt0884329,2006,Night of Too Many Stars: An Overbooked Event for Autism Education,https://www.imdb.com/title/tt0884329/,0,"2006

Night of Too Many Stars: An Overbooked Event for Autism Education
(TV Special)

Self / Prince",2006,0,keep_year
Fred Armisen,self-tt0421470,2006,The Tony Danza Show,https://www.imdb.com/title/tt0421470/,1,"2006

The Tony Danza Show
(TV Series)

Self

- Episode #1.112
(2006)
... Self",2006,0,keep_year
Fred Armisen,self-tt1628029,2005,Reel Comedy,https://www.imdb.com/title/tt1628029/,1,"2005

Reel Comedy
(TV Series)

Self

- Deuce Bigalow European Gigolo
(2005)
... Self",2005,0,keep_year
Fred Armisen,self-tt0266134,2004,E! News,https://www.imdb.com/title/tt0266134/,1,"2004

E! News
(TV Series)

Self

- Episode dated 26 October 2004
(2004)
... Self",2004,0,keep_year
Fred Armisen,self-tt0896972,2003,Saturday Night Live Weekend Update Halftime Special,https://www.imdb.com/title/tt0896972/,0,"2003

Saturday Night Live Weekend Update Halftime Special
(TV Special)

Self",2003,0,keep_year
Fred Armisen,self-tt0156228,2001,Premium Blend,https://www.imdb.com/title/tt0156228/,2,"2001

Premium Blend
(TV Series)

Sergeant Fred

- Episode dated 9 November 2001
(2001)
... Sergeant Fred


- Episode dated 12 October 2001
(2001)
... Sergeant Fred",2001,0,keep_year
Fred Armisen,self-tt0395897,1997,Reverb,https://www.imdb.com/title/tt0395897/,0,"1997

Reverb
(TV Series)

Interviewer",1997,0,keep_year
Fred Armisen,actor-tt14596320,,Spin Me Round,https://www.imdb.com/title/tt14596320/,0,"Spin Me Round
(post-production)",0,0,keep_year
Fred Armisen,actor-tt6524350,2017-2021,Big Mouth,https://www.imdb.com/title/tt6524350/,6,"2017-2021

Big Mouth
(TV Series)

Elliot Birch / Bus Driver / Elliot Birch as Lee Daniels / ...

- Episode #5.3
(2021)
... Elliot Birch (voice)


- Episode #5.2
(2021)
... Elliot Birch (voice)


- Episode #5.1
(2021)
... Elliot Birch (voice)


- What Are You Gonna Do?
(2020)
... Elliot Birch (voice)


- Horrority House
(2020)
... Elliot Birch (voice)





Show all 44 episodes",2017,2021,keep_year
Fred Armisen,actor-tt10919290,2021,Centaurworld,https://www.imdb.com/title/tt10919290/,1,"2021

Centaurworld
(TV Series)

Bimbam / Splendib

- Johnny Teatime's Be Best Competition: A Quest for the Sash
(2021)
... Bimbam / Splendib (voice)",2021,0,keep_year
Fred Armisen,actor-tt9068332,2021,Bless the Harts,https://www.imdb.com/title/tt9068332/,1,"2021

Bless the Harts
(TV Series)

Leslie

- Tiny Pies
(2021)
... Leslie (voice)",2021,0,keep_year
Fred Armisen,actor-tt8962130,2021,Shrill,https://www.imdb.com/title/tt8962130/,2,"2021

Shrill
(TV Series)

Bongo

- Sorry
(2021)
... Bongo


- Move
(2021)
... Bongo",2021,0,keep_year
Fred Armisen,actor-tt14444222,2021,Cinema Toast,https://www.imdb.com/title/tt14444222/,1,"2021

Cinema Toast
(TV Series)

Radio Voice / Rick

- Familiesgiving
(2021)
... Radio Voice / Rick (voice)",2021,0,keep_year
Fred Armisen,actor-tt13648228,2021,How It Ends,https://www.imdb.com/title/tt13648228/,0,"2021

How It Ends

Manny",2021,0,keep_year
Fred Armisen,actor-tt12882062,2020,Sarah Cooper: Everything's Fine,https://www.imdb.com/title/tt12882062/,0,"2020

Sarah Cooper: Everything's Fine
(TV Special)

Scooter",2020,0,keep_year
Fred Armisen,actor-tt10584350,2020,Mapleworth Murders,https://www.imdb.com/title/tt10584350/,2,"2020

Mapleworth Murders
(TV Series short)

Brody BcBillan / Belk BcBillan / Baby

- Killer Voices - Part 2
(2020)
... Brody BcBillan / Belk BcBillan / Baby


- Killer Voices - Part 1
(2020)
... Brody BcBillan",2020,0,keep_year
Fred Armisen,actor-tt8129006,2020,Central Park,https://www.imdb.com/title/tt8129006/,2,"2020

Central Park
(TV Series)

Zoom Abramovich / Esposito

- Live It Up Tonight
(2020)
... Zoom Abramovich (voice)


- Garbage Ballet
(2020)
... Esposito (voice)",2020,0,keep_year
Fred Armisen,actor-tt12160966,2020,The Second City Presents: The Last Show Left on Earth,https://www.imdb.com/title/tt12160966/,1,"2020

The Second City Presents: The Last Show Left on Earth
(TV Mini Series)


- Christina Anthony with Valerie June
(2020)",2020,0,keep_year
Fred Armisen,actor-tt0072562,2002-2020,Saturday Night Live,https://www.imdb.com/title/tt0072562/,6,"2002-2020

Saturday Night Live
(TV Series)

Various / Barack Obama / Prince / ...

- John Mulaney/David Byrne
(2020)
... Mike Bloomberg (uncredited)


- RuPaul/Justin Bieber
(2020)
... Michael Bloomberg (uncredited)


- Eddie Murphy/Lizzo
(2019)
... Mike Bloomberg (uncredited)


- Will Ferrell/King Princess
(2019)
... Michael Bloomberg / Pocahontas' father (uncredited)


- Chance the Rapper
(2019)
... Recep Tayyip Erdogan (uncredited)





Show all 236 episodes",2002,2020,keep_year
Fred Armisen,actor-tt3038546,2014-2020,Mike Tyson Mysteries,https://www.imdb.com/title/tt3038546/,3,"2014-2020

Mike Tyson Mysteries
(TV Series)

Lucifuge / Raul Castro / Leprechaun

- Let's Make a Deal
(2020)
... Lucifuge (voice)


- Spring Break
(2018)
... Raul Castro (voice)


- Is Magic Real?
(2014)
... Leprechaun (voice)",2014,2020,keep_year
Fred Armisen,actor-tt4477976,2019,Superstore,https://www.imdb.com/title/tt4477976/,1,"2019

Superstore
(TV Series)

Kyle

- Toy Drive
(2019)
... Kyle",2019,0,keep_year
Fred Armisen,actor-tt10482464,2019,Adams,https://www.imdb.com/title/tt10482464/,0,"2019

Adams
(Short)

Adams",2019,0,keep_year
Fred Armisen,actor-tt7721046,2018-2019,Los Espookys,https://www.imdb.com/title/tt7721046/,6,"2018-2019

Los Espookys
(TV Series)

Tico

- El sueño falso (The Fake Dream)
(2019)
... Tico


- El laboratorio alienigena (The Alien Lab)
(2019)
... Tico


- El espejo maldito (The Cursed Mirror)
(2019)
... Tico


- El monstruo marino (The Sea Monster)
(2019)
... Tico


- El espanto de la herencia (The Inheritance Scare)
(2019)
... Tico





Show all 10 episodes",2018,2019,keep_year
Fred Armisen,actor-tt4677934,2015-2019,Documentary Now!,https://www.imdb.com/title/tt4677934/,6,"2015-2019

Documentary Now!
(TV Series)

Enzo Entolini / Gene Allen / Rex Logan / ...

- Long Gone
(2019)
... Rex Logan


- Searching for Mr. Larson: A Love Letter from the Far Side
(2019)
... Brad


- Waiting for the Artist
(2019)
... Dimo


- Mr. Runner Up: My Life as an Oscar Bridesmaid, Part 1
(2016)
... Enzo Entolini


- Mr. Runner Up: My Life as an Oscar Bridesmaid, Part 2
(2016)
... Enzo Entolini





Show all 16 episodes",2015,2019,keep_year
Fred Armisen,actor-tt4094300,2019,Crazy Ex-Girlfriend,https://www.imdb.com/title/tt4094300/,1,"2019

Crazy Ex-Girlfriend
(TV Series)

Itchy Cat

- I Need Some Balance
(2019)
... Itchy Cat",2019,0,keep_year
Fred Armisen,actor-tt6161168,2018,Red Dead Redemption II,https://www.imdb.com/title/tt6161168/,0,"2018

Red Dead Redemption II
(Video Game)

Aldridge T Abbington (voice)",2018,0,keep_year
Fred Armisen,actor-tt7720790,2018,Forever,https://www.imdb.com/title/tt7720790/,6,"2018

Forever
(TV Series)

Oscar

- Goodbye Forever
(2018)
... Oscar


- Oceanside
(2018)
... Oscar


- Andre and Sarah
(2018)
... Oscar (credit only)


- Another Place
(2018)
... Oscar


- Kase
(2018)
... Oscar





Show all 8 episodes",2018,0,keep_year
Fred Armisen,actor-tt6492236,2018,Splitting Up Together,https://www.imdb.com/title/tt6492236/,1,"2018

Splitting Up Together
(TV Series)

Dr. Rydakto

- Letting Ghost
(2018)
... Dr. Rydakto",2018,0,keep_year
Fred Armisen,actor-tt1780441,2011-2018,Portlandia,https://www.imdb.com/title/tt1780441/,6,"2011-2018

Portlandia
(TV Series)

Various Characters / Fred / Peter / ...

- Rose Route
(2018)
... Candance / Fred


- Long Way Back
(2018)
... Fred / Vince / Realtor / ...


- Peter Follows P!nk
(2018)
... Oregon Air Customer / Peter / Fred / ...


- Most Pro City
(2018)
... Michael / Fred / Peter


- You Do You
(2018)
... Officer Martin Powers / Fred / Hugo / ...





Show all 79 episodes",2011,2018,keep_year
Fred Armisen,actor-tt3230454,2017-2018,The Last Man on Earth,https://www.imdb.com/title/tt3230454/,4,"2017-2018

The Last Man on Earth
(TV Series)

Karl Cowperthwaite

- Hamilton/Berg
(2018)
... Karl Cowperthwaite


- Paint Misbehavin'
(2018)
... Karl Cowperthwaite


- Karl
(2018)
... Karl Cowperthwaite


- Not Appropriate For Miners
(2017)
... Karl Cowperthwaite",2017,2018,keep_year
Fred Armisen,actor-tt6881890,2017,A Christmas Story Live!,https://www.imdb.com/title/tt6881890/,0,"2017

A Christmas Story Live!
(TV Movie)

Elf",2017,0,keep_year
Fred Armisen,actor-tt3014284,2017,The Lego Ninjago Movie,https://www.imdb.com/title/tt3014284/,0,"2017

The Lego Ninjago Movie

Cole (voice)",2017,0,keep_year
Fred Armisen,actor-tt4622512,2017,Battle of the Sexes,https://www.imdb.com/title/tt4622512/,0,"2017

Battle of the Sexes

Rheo Blair",2017,0,keep_year
Fred Armisen,actor-tt5834198,2017,Comrade Detective,https://www.imdb.com/title/tt5834198/,1,"2017

Comrade Detective
(TV Series)

Orzan

- Two Films for One Ticket
(2017)
... Orzan (voice)",2017,0,keep_year
Fred Armisen,actor-tt5910344,2017,The House of Tomorrow,https://www.imdb.com/title/tt5910344/,0,"2017

The House of Tomorrow

Tour Video Narrator (voice)",2017,0,keep_year
Fred Armisen,actor-tt6343706,2017,"Michael Bolton's Big, Sexy Valentine's Day Special",https://www.imdb.com/title/tt6343706/,0,"2017

Michael Bolton's Big, Sexy Valentine's Day Special
(TV Special)

Peter Salanz",2017,0,keep_year
Fred Armisen,actor-tt5792472,2017,Take the 10,https://www.imdb.com/title/tt5792472/,0,"2017

Take the 10

Driver",2017,0,keep_year
Fred Armisen,actor-tt7418438,2016,Rudy,https://www.imdb.com/title/tt7418438/,0,"2016

Rudy
(TV Movie)

Sad Girl",2016,0,keep_year
Fred Armisen,actor-tt3513388,2015-2016,Late Night with Seth Meyers,https://www.imdb.com/title/tt3513388/,2,"2015-2016

Late Night with Seth Meyers
(TV Series)

Lee Smith - Musical Guest: Test Pattern / Richie Cornish - Musical Guest: Blue Jean Committee

- Bill Hader/Sarah Jones/Test Pattern/Matt Garstka
(2016)
... Lee Smith - Musical Guest: Test Pattern (uncredited)


- Bill Hader/Shepard Smith/Blue Jean Committee/Jimmy Chamberlin
(2015)
... Richie Cornish - Musical Guest: Blue Jean Committee (uncredited)",2015,2016,keep_year
Fred Armisen,actor-tt4189494,2016/I,Ordinary World,https://www.imdb.com/title/tt4189494/,0,"2016/I

Ordinary World

Gary",2016,0,keep_year
Fred Armisen,actor-tt4189492,2015-2016,Man Seeking Woman,https://www.imdb.com/title/tt4189492/,2,"2015-2016

Man Seeking Woman
(TV Series)

Jesus / Tanaka

- Honey
(2016)
... Jesus


- Sizzurp
(2015)
... Tanaka (voice)",2015,2016,keep_year
Fred Armisen,actor-tt1826940,2016,New Girl,https://www.imdb.com/title/tt1826940/,1,"2016

New Girl
(TV Series)

Brandon

- No Girl
(2016)
... Brandon",2016,0,keep_year
Fred Armisen,actor-tt3751400,2015,Long Live the Royals,https://www.imdb.com/title/tt3751400/,3,"2015

Long Live the Royals
(TV Mini Series short)

Gavin / Longfellow / Brody

- Snore Much
(2015)
... Gavin / Longfellow


- Punk Show
(2015)
... Gavin / Brody


- Yule Scare
(2015)
... Gavin",2015,0,keep_year
Fred Armisen,actor-tt1856057,2015,Phantom Boy,https://www.imdb.com/title/tt1856057/,0,"2015

Phantom Boy

The Little Guy (voice)",2015,0,keep_year
Fred Armisen,actor-tt3484406,2015,The Jim Gaffigan Show,https://www.imdb.com/title/tt3484406/,1,"2015

The Jim Gaffigan Show
(TV Series)

Dr. Weiss

- Pilot
(2015)
... Dr. Weiss",2015,0,keep_year
Fred Armisen,actor-tt3137764,2015/II,Staten Island Summer,https://www.imdb.com/title/tt3137764/,0,"2015/II

Staten Island Summer

Victor",2015,0,keep_year
Fred Armisen,actor-tt3147316,2015,Deadbeat,https://www.imdb.com/title/tt3147316/,1,"2015

Deadbeat
(TV Series)

Dead Janitor

- Good Will Haunting
(2015)
... Dead Janitor",2015,0,keep_year
Fred Armisen,actor-tt4000870,2015,Addicted to Fresno,https://www.imdb.com/title/tt4000870/,0,"2015

Addicted to Fresno

Gerald",2015,0,keep_year
Fred Armisen,actor-tt4147830,2014,Elf: Buddy's Musical Christmas,https://www.imdb.com/title/tt4147830/,0,"2014

Elf: Buddy's Musical Christmas
(TV Short)

Matthews (voice)",2014,0,keep_year
Fred Armisen,actor-tt3397576,2013-2014,Ambiance Man,https://www.imdb.com/title/tt3397576/,4,"2013-2014

Ambiance Man
(TV Series)

Ambiance Man

- Miss Period
(2014)
... Ambiance Man


- The Song of Ant
(2014)
... Ambiance Man


- Unidentifiable Odor and Buzz Kill
(2013)
... Ambiance Man


- Welcome to the Moist Bottom
(2013)
... Ambiance Man",2013,2014,keep_year
Fred Armisen,actor-tt4094614,2014,Fred Armisen Joins the Flaming Lips,https://www.imdb.com/title/tt4094614/,0,"2014

Fred Armisen Joins the Flaming Lips
(Short)",2014,0,keep_year
