person,title,imdb_link,snl_alums,credits_count,snl_alums_count
Andy Samberg,Human Giant,https://www.imdb.com/title/tt0876298/,,9,
Andy Samberg,2006 MTV Movie Awards,https://www.imdb.com/title/tt0790596/,,4,
Andy Samberg,Channy Awards,https://www.imdb.com/title/tt2887776/,,2,
Andy Samberg,Premium Blend,https://www.imdb.com/title/tt0156228/,,7,
Andy Samberg,Channel 101,https://www.imdb.com/title/tt0884791/,,3,
Andy Samberg,Computerman,https://www.imdb.com/title/tt0435563/,,1,
Andy Samberg,MuchOnDemand,https://www.imdb.com/title/tt1181418/,,1,
Adam Sandler,Murder Mystery 2,https://www.imdb.com/title/tt15255288/,,1,
Adam Sandler,Spaceman,https://www.imdb.com/title/tt11097384/,,1,
Adam Sandler,Nature Planet,https://www.imdb.com/title/tt13225678/,,1,
Adam Sandler,Goldman v Silverman,https://www.imdb.com/title/tt11620752/,,2,
Adam Sandler,Murder Mystery,https://www.imdb.com/title/tt1618434/,,2,
Adam Sandler,Hotel Transylvania 3: Summer Vacation,https://www.imdb.com/title/tt5220122/,,3,
Adam Sandler,The Week Of,https://www.imdb.com/title/tt6821012/,,5,
Adam Sandler,Puppy!: A Hotel Transylvania Short,https://www.imdb.com/title/tt6450752/,,2,
Adam Sandler,Chelsea,https://www.imdb.com/title/tt5672036/,,6,
Adam Sandler,Conan,https://www.imdb.com/title/tt1637574/,,40,
Adam Sandler,The Ridiculous 6,https://www.imdb.com/title/tt2479478/,,6,
Adam Sandler,Pixels,https://www.imdb.com/title/tt2120120/,,2,
Adam Sandler,"Men, Women & Children",https://www.imdb.com/title/tt3179568/,,1,
Adam Sandler,Blended,https://www.imdb.com/title/tt1086772/,,2,
Adam Sandler,Grown Ups 2,https://www.imdb.com/title/tt2191701/,,13,
Adam Sandler,Hotel Transylvania,https://www.imdb.com/title/tt0837562/,,8,
Adam Sandler,Jack and Jill,https://www.imdb.com/title/tt0810913/,,5,
Adam Sandler,Just Go with It,https://www.imdb.com/title/tt1564367/,,3,
Adam Sandler,Funny People,https://www.imdb.com/title/tt1201167/,,4,
Adam Sandler,You Don't Mess with the Zohan,https://www.imdb.com/title/tt0960144/,,6,
Adam Sandler,The King of Queens,https://www.imdb.com/title/tt0165581/,,6,
Adam Sandler,Click,https://www.imdb.com/title/tt0389860/,,4,
Adam Sandler,Deuce Bigalow: European Gigolo,https://www.imdb.com/title/tt0367652/,,6,
Adam Sandler,Spanglish,https://www.imdb.com/title/tt0371246/,,1,
Adam Sandler,Blossoms & Blood,https://www.imdb.com/title/tt0367553/,,1,
Adam Sandler,Punch-Drunk Love: Deleted Scenes,https://www.imdb.com/title/tt7359888/,,1,
Adam Sandler,Anger Management,https://www.imdb.com/title/tt0305224/,,3,
Adam Sandler,A Day with the Meatball,https://www.imdb.com/title/tt0342267/,,1,
Adam Sandler,Mr. Deeds,https://www.imdb.com/title/tt0280590/,,3,
Adam Sandler,The Animal,https://www.imdb.com/title/tt0255798/,,6,
Adam Sandler,Deuce Bigalow: Male Gigolo,https://www.imdb.com/title/tt0205000/,,6,
Adam Sandler,Big Daddy,https://www.imdb.com/title/tt0142342/,,4,
Adam Sandler,Dirty Work,https://www.imdb.com/title/tt0120654/,,5,
Adam Sandler,Bulletproof,https://www.imdb.com/title/tt0115783/,,1,
Adam Sandler,Happy Gilmore,https://www.imdb.com/title/tt0116483/,,3,
Adam Sandler,Billy Madison,https://www.imdb.com/title/tt0112508/,,4,
Adam Sandler,Airheads,https://www.imdb.com/title/tt0109068/,,3,
Adam Sandler,Coneheads,https://www.imdb.com/title/tt0106598/,,14,
Adam Sandler,The Dog Police,https://www.imdb.com/title/tt7633938/,,1,
Adam Sandler,The Marshall Chronicles,https://www.imdb.com/title/tt0098857/,,1,
Adam Sandler,The Cosby Show,https://www.imdb.com/title/tt0086687/,,2,
Adam Sandler,Untitled Animated Adam Sandler Project,https://www.imdb.com/title/tt5755238/,,2,
Adam Sandler,Hubie Halloween,https://www.imdb.com/title/tt10682266/,,9,
Adam Sandler,Murder Mystery,https://www.imdb.com/title/tt1618434/,,2,
Adam Sandler,Sandy Wexler,https://www.imdb.com/title/tt5893332/,,9,
Adam Sandler,The Ridiculous 6,https://www.imdb.com/title/tt2479478/,,6,
Adam Sandler,Joe Dirt 2: Beautiful Loser,https://www.imdb.com/title/tt4126340/,,2,
Adam Sandler,Paul Blart: Mall Cop 2,https://www.imdb.com/title/tt3450650/,,2,
Adam Sandler,Grown Ups 2,https://www.imdb.com/title/tt2191701/,,13,
Adam Sandler,Hotel Transylvania,https://www.imdb.com/title/tt0837562/,,8,
Adam Sandler,Bad Toys II,https://www.imdb.com/title/tt2303898/,,1,
Adam Sandler,Zookeeper,https://www.imdb.com/title/tt1222817/,,4,
Adam Sandler,Breaking In,https://www.imdb.com/title/tt1630574/,,1,
Adam Sandler,Grown Ups,https://www.imdb.com/title/tt1375670/,,9,
Adam Sandler,The Shortcut,https://www.imdb.com/title/tt1243955/,,1,
Adam Sandler,Bedtime Stories,https://www.imdb.com/title/tt0960731/,,3,
Adam Sandler,You Don't Mess with the Zohan,https://www.imdb.com/title/tt0960144/,,6,
Adam Sandler,I Now Pronounce You Chuck & Larry,https://www.imdb.com/title/tt0762107/,,5,
Adam Sandler,Click,https://www.imdb.com/title/tt0389860/,,4,
Adam Sandler,Grandma's Boy,https://www.imdb.com/title/tt0456554/,,3,
Adam Sandler,Deuce Bigalow: European Gigolo,https://www.imdb.com/title/tt0367652/,,6,
Adam Sandler,The Dana & Julia Show,https://www.imdb.com/title/tt0887891/,,1,
Adam Sandler,Dickie Roberts: Former Child Star,https://www.imdb.com/title/tt0325258/,,3,
Adam Sandler,The Hot Chick,https://www.imdb.com/title/tt0302640/,,4,
Adam Sandler,The Master of Disguise,https://www.imdb.com/title/tt0295427/,,4,
Adam Sandler,Joe Dirt,https://www.imdb.com/title/tt0245686/,,3,
Adam Sandler,Little Nicky,https://www.imdb.com/title/tt0185431/,,9,
Adam Sandler,The Peeper,https://www.imdb.com/title/tt1589509/,,3,
Adam Sandler,The Waterboy,https://www.imdb.com/title/tt0120484/,,4,
Adam Sandler,Adam Sandler: Steve Polychronopolous,https://www.imdb.com/title/tt6527576/,,7,
Adam Sandler,Untitled Animated Adam Sandler Project,https://www.imdb.com/title/tt5755238/,,2,
Adam Sandler,Goldman v Silverman,https://www.imdb.com/title/tt11620752/,,2,
Adam Sandler,The Week Of,https://www.imdb.com/title/tt6821012/,,5,
Adam Sandler,Bucky Larson: Born to Be a Star,https://www.imdb.com/title/tt1411664/,,3,
Adam Sandler,You Don't Mess with the Zohan,https://www.imdb.com/title/tt0960144/,,6,
Adam Sandler,Little Nicky,https://www.imdb.com/title/tt0185431/,,9,
Adam Sandler,Saturday Night Live: The Best of Adam Sandler,https://www.imdb.com/title/tt0255573/,,3,
Adam Sandler,Big Daddy,https://www.imdb.com/title/tt0142342/,,4,
Adam Sandler,Adam Sandler: Steve Polychronopolous,https://www.imdb.com/title/tt6527576/,,7,
Adam Sandler,Billy Madison,https://www.imdb.com/title/tt0112508/,,4,
Adam Sandler,Remote Control,https://www.imdb.com/title/tt0092436/,,4,
Adam Sandler,Finding Sandler,https://www.imdb.com/title/tt1540884/,,2,
Adam Sandler,2021 Film Independent Spirit Awards,https://www.imdb.com/title/tt14508698/,,2,
Adam Sandler,The Hollywood Moment at Home Edition 2020-,https://www.imdb.com/title/tt12336548/,,7,
Adam Sandler,Venture Into Cures,https://www.imdb.com/title/tt15120990/,,1,
Adam Sandler,Late Night with Seth Meyers,https://www.imdb.com/title/tt3513388/,,60,
Adam Sandler,Entertainment Tonight,https://www.imdb.com/title/tt0081857/,,54,
Adam Sandler,The Tonight Show Starring Jimmy Fallon,https://www.imdb.com/title/tt3444938/,,48,
Adam Sandler,Jimmy Kimmel Live!,https://www.imdb.com/title/tt0320037/,,55,
Adam Sandler,Feeding America Comedy Festival,https://www.imdb.com/title/tt12261856/,,7,
Adam Sandler,Laugh Aid,https://www.imdb.com/title/tt12312910/,,2,
Adam Sandler,The Best of the Kids' Choice Awards,https://www.imdb.com/title/tt12060032/,,3,
Adam Sandler,35th Film Independent Spirit Awards,https://www.imdb.com/title/tt11701952/,,1,
Adam Sandler,Close Up with the Hollywood Reporter,https://www.imdb.com/title/tt4931888/,,7,
Adam Sandler,The 25th Annual Critics' Choice Awards,https://www.imdb.com/title/tt10150518/,,3,
Adam Sandler,Pardon My Take,https://www.imdb.com/title/tt14887176/,,1,
Adam Sandler,60 Minutes,https://www.imdb.com/title/tt0123338/,,15,
Adam Sandler,CTV News at 11:30 Toronto,https://www.imdb.com/title/tt4367274/,,2,
Adam Sandler,Today,https://www.imdb.com/title/tt0044298/,,59,
Adam Sandler,Nickelodeon Kids' Choice Awards 2019,https://www.imdb.com/title/tt9848742/,,1,
Adam Sandler,Conan O'Brien Needs a Friend,https://www.imdb.com/title/tt11959562/,,3,
Adam Sandler,Live with Kelly and Ryan,https://www.imdb.com/title/tt0096636/,,29,
Adam Sandler,The 23rd Annual Critics' Choice Awards,https://www.imdb.com/title/tt7861522/,,1,
Adam Sandler,Garage Talks,https://www.imdb.com/title/tt6349064/,,1,
Adam Sandler,Extra with Billy Bush,https://www.imdb.com/title/tt0247094/,,30,
Adam Sandler,Made in Hollywood,https://www.imdb.com/title/tt0911896/,,26,
Adam Sandler,Janela Indiscreta,https://www.imdb.com/title/tt1612376/,,3,
Adam Sandler,Nickelodeon Kids' Choice Awards 2015,https://www.imdb.com/title/tt4332122/,,2,
Adam Sandler,Night of Too Many Stars: America Comes Together for Autism Programs,https://www.imdb.com/title/tt4465614/,,8,
Adam Sandler,The Late Late Show with Craig Ferguson,https://www.imdb.com/title/tt0437729/,,25,
Adam Sandler,Kevin Nealon's Laugh Lessons,https://www.imdb.com/title/tt3860910/,,3,
Adam Sandler,E! News,https://www.imdb.com/title/tt0266134/,,8,
Adam Sandler,Chelsea Lately,https://www.imdb.com/title/tt1002838/,,11,
Adam Sandler,2007 Rio Las Vegas Celebrity Poker Tournament,https://www.imdb.com/title/tt11237574/,,1,
Adam Sandler,MTV Movie Awards Takeover,https://www.imdb.com/title/tt4380568/,,1,
Adam Sandler,The Tonight Show with Jay Leno,https://www.imdb.com/title/tt0103569/,,50,
Adam Sandler,The Improv: 50 Years Behind the Brick Wall,https://www.imdb.com/title/tt3591608/,,2,
Adam Sandler,Katie,https://www.imdb.com/title/tt2354136/,,6,
Adam Sandler,Late Night with Jimmy Fallon,https://www.imdb.com/title/tt1231460/,,45,
Adam Sandler,2013 MTV Movie Awards,https://www.imdb.com/title/tt2806252/,,3,
Adam Sandler,Close Up,https://www.imdb.com/title/tt2132638/,,3,
Adam Sandler,Eddie Murphy: One Night Only,https://www.imdb.com/title/tt2488254/,,4,
Adam Sandler,Young Hollywood,https://www.imdb.com/title/tt4034410/,,4,
Adam Sandler,Guys Choice Awards 2012,https://www.imdb.com/title/tt2202980/,,3,
Adam Sandler,Nickelodeon Kids' Choice Awards 2012,https://www.imdb.com/title/tt2199495/,,3,
Adam Sandler,Mike & Mike,https://www.imdb.com/title/tt0783392/,,10,
Adam Sandler,The 38th Annual People's Choice Awards,https://www.imdb.com/title/tt2179173/,,3,
Adam Sandler,The Daily Show,https://www.imdb.com/title/tt0115147/,,40,
Adam Sandler,Caiga quien caiga - CQC,https://www.imdb.com/title/tt0199191/,,1,
Adam Sandler,Van der Vorst ziet sterren,https://www.imdb.com/title/tt11457794/,,1,
Adam Sandler,Frühstücksfernsehen,https://www.imdb.com/title/tt0452910/,,2,
Adam Sandler,Who Is Cenk Uygur?,https://www.imdb.com/title/tt1805515/,,1,
Adam Sandler,Sesame Street: The Very Best of Elmo,https://www.imdb.com/title/tt12564516/,,1,
Adam Sandler,The One Show,https://www.imdb.com/title/tt0844203/,,5,
Adam Sandler,2010 MTV Movie Awards,https://www.imdb.com/title/tt1665406/,,4,
Adam Sandler,Guys Choice,https://www.imdb.com/title/tt1672620/,,3,
Adam Sandler,Hope for Haiti Now: A Global Benefit for Earthquake Relief,https://www.imdb.com/title/tt1587308/,,3,
Adam Sandler,The Jeffrey Henderson Show,https://www.imdb.com/title/tt2026572/,,1,
Adam Sandler,Extreme Makeover: Home Edition,https://www.imdb.com/title/tt0388595/,,1,
Adam Sandler,Charlie Rose,https://www.imdb.com/title/tt0270116/,,16,
Adam Sandler,Late Night with Conan O'Brien,https://www.imdb.com/title/tt0106052/,,70,
Adam Sandler,The Teen Choice Awards 2008,https://www.imdb.com/title/tt1275840/,,1,
Adam Sandler,VH1 Rock Honors,https://www.imdb.com/title/tt1264117/,,1,
Adam Sandler,Spike Guys Choice,https://www.imdb.com/title/tt1301718/,,2,
Adam Sandler,Night of Too Many Stars: An Overbooked Concert for Autism Education,https://www.imdb.com/title/tt1320350/,,9,
Adam Sandler,Corazón de...,https://www.imdb.com/title/tt0463397/,,5,
Adam Sandler,2007 MTV Movie Awards,https://www.imdb.com/title/tt0972757/,,5,
Adam Sandler,Stars on Stars,https://www.imdb.com/title/tt0961102/,,1,
Adam Sandler,Night of Too Many Stars: An Overbooked Event for Autism Education,https://www.imdb.com/title/tt0884329/,,8,
Adam Sandler,The Sharon Osbourne Show,https://www.imdb.com/title/tt0848174/,,1,
Adam Sandler,Film '72,https://www.imdb.com/title/tt0192897/,,8,
Adam Sandler,The Teen Choice Awards 2006,https://www.imdb.com/title/tt0850343/,,1,
Adam Sandler,Total Request Live,https://www.imdb.com/title/tt0167735/,,7,
Adam Sandler,2006 MTV Movie Awards,https://www.imdb.com/title/tt0790596/,,4,
Adam Sandler,Nickelodeon Kids' Choice Awards '06,https://www.imdb.com/title/tt0787497/,,2,
Adam Sandler,2005 MTV Movie Awards,https://www.imdb.com/title/tt0463853/,,8,
Adam Sandler,WrestleMania 21,https://www.imdb.com/title/tt0439335/,,2,
Adam Sandler,The 77th Annual Academy Awards,https://www.imdb.com/title/tt0429487/,,4,
Adam Sandler,The 31st Annual People's Choice Awards,https://www.imdb.com/title/tt0445914/,,2,
Adam Sandler,Reel Comedy,https://www.imdb.com/title/tt1628029/,,13,
Adam Sandler,The Tony Danza Show,https://www.imdb.com/title/tt0421470/,,7,
Adam Sandler,SportsCenter,https://www.imdb.com/title/tt0136668/,,3,
Adam Sandler,2004 MTV Movie Awards,https://www.imdb.com/title/tt0415469/,,5,
Adam Sandler,Nickelodeon Kids' Choice Awards '04,https://www.imdb.com/title/tt0413045/,,2,
Adam Sandler,Tinseltown TV,https://www.imdb.com/title/tt0376434/,,4,
Adam Sandler,The Commies,https://www.imdb.com/title/tt0393166/,,7,
Adam Sandler,Skull Session: The Making of 'Anger Management',https://www.imdb.com/title/tt0381600/,,1,
Adam Sandler,The Teen Choice Awards 2003,https://www.imdb.com/title/tt0381846/,,1,
Adam Sandler,Snoop to the Extreme,https://www.imdb.com/title/tt1281126/,,1,
Adam Sandler,Stupidity,https://www.imdb.com/title/tt0399704/,,1,
Adam Sandler,Pet Star,https://www.imdb.com/title/tt0352088/,,2,
Adam Sandler,Diet Coke with Lemon Celebrates 40 Years of Laughter: At the Improv,https://www.imdb.com/title/tt0340501/,,2,
Adam Sandler,Comedy Central Canned Ham,https://www.imdb.com/title/tt0353055/,,8,
Adam Sandler,Diary,https://www.imdb.com/title/tt0324774/,,1,
Adam Sandler,2002 MTV Movie Awards,https://www.imdb.com/title/tt0324947/,,4,
Adam Sandler,The Cosby Show: A Look Back,https://www.imdb.com/title/tt0306682/,,1,
Adam Sandler,Nickelodeon Kids' Choice Awards '02,https://www.imdb.com/title/tt0318493/,,3,
Adam Sandler,Adam Sandler Goes to Hell,https://www.imdb.com/title/tt0305176/,,4,
Adam Sandler,1997 MTV Video Music Awards,https://www.imdb.com/title/tt0437309/,,5,
Adam Sandler,1996 MTV Movie Awards,https://www.imdb.com/title/tt0275881/,,4,
Adam Sandler,1994 MTV Video Music Awards,https://www.imdb.com/title/tt0494256/,,2,
Adam Sandler,Late Night with David Letterman,https://www.imdb.com/title/tt0083441/,,37,
Adam Sandler,Remote Control,https://www.imdb.com/title/tt0092436/,,4,
Adam Sandler,Hustle,https://www.imdb.com/title/tt8009428/,,2,
Adam Sandler,Hubie Halloween,https://www.imdb.com/title/tt10682266/,,9,
Adam Sandler,Home Movie: The Princess Bride,https://www.imdb.com/title/tt12597800/,,1,
Adam Sandler,Uncut Gems,https://www.imdb.com/title/tt5727208/,,1,
Adam Sandler,Saturday Night Live: Cut for Time,https://www.imdb.com/title/tt9881938/,,36,
Adam Sandler,Kevin Can Wait,https://www.imdb.com/title/tt5462720/,,3,
Adam Sandler,Real Rob,https://www.imdb.com/title/tt3741346/,,8,
Adam Sandler,The Meyerowitz Stories,https://www.imdb.com/title/tt5536736/,,1,
Adam Sandler,That's My Boy,https://www.imdb.com/title/tt1232200/,,5,
Adam Sandler,Zookeeper,https://www.imdb.com/title/tt1222817/,,4,
Adam Sandler,Grown Ups,https://www.imdb.com/title/tt1375670/,,9,
Adam Sandler,Bedtime Stories,https://www.imdb.com/title/tt0960731/,,3,
Adam Sandler,I Now Pronounce You Chuck & Larry,https://www.imdb.com/title/tt0762107/,,5,
Adam Sandler,Reign Over Me,https://www.imdb.com/title/tt0490204/,,1,
Adam Sandler,The Longest Yard: Deleted Scenes,https://www.imdb.com/title/tt8936822/,,2,
Adam Sandler,The Longest Yard,https://www.imdb.com/title/tt0398165/,,4,
Adam Sandler,50 First Dates,https://www.imdb.com/title/tt0343660/,,4,
Adam Sandler,Punch-Drunk Love: 12 Scopitones,https://www.imdb.com/title/tt7359992/,,1,
Adam Sandler,Couch,https://www.imdb.com/title/tt0365082/,,1,
Adam Sandler,The Hot Chick,https://www.imdb.com/title/tt0302640/,,4,
Adam Sandler,Eight Crazy Nights,https://www.imdb.com/title/tt0271263/,,6,
Adam Sandler,Punch-Drunk Love,https://www.imdb.com/title/tt0272338/,,1,
Adam Sandler,Little Nicky,https://www.imdb.com/title/tt0185431/,,9,
Adam Sandler,The Peeper,https://www.imdb.com/title/tt1589509/,,3,
Adam Sandler,The Waterboy,https://www.imdb.com/title/tt0120484/,,4,
Adam Sandler,The Wedding Singer,https://www.imdb.com/title/tt0120888/,,3,
Adam Sandler,Adam Sandler: Steve Polychronopolous,https://www.imdb.com/title/tt6527576/,,7,
Adam Sandler,Saturday Night Live,https://www.imdb.com/title/tt0072562/,,232,
Adam Sandler,Mixed Nuts,https://www.imdb.com/title/tt0110538/,,2,
Adam Sandler,The Larry Sanders Show,https://www.imdb.com/title/tt0103466/,,12,
Adam Sandler,Shakes the Clown,https://www.imdb.com/title/tt0102898/,,2,
Adam Sandler,ABC Afterschool Specials,https://www.imdb.com/title/tt0202179/,,1,
Adam Sandler,Going Overboard,https://www.imdb.com/title/tt0096870/,,2,
Adam Sandler,Hustle,https://www.imdb.com/title/tt8009428/,,2,
Adam Sandler,The Wrong Missy,https://www.imdb.com/title/tt9619798/,,2,
Adam Sandler,The Week Of,https://www.imdb.com/title/tt6821012/,,5,
Adam Sandler,The Do-Over,https://www.imdb.com/title/tt4769836/,,1,
Adam Sandler,Hotel Transylvania 2,https://www.imdb.com/title/tt2510894/,,9,
Adam Sandler,The House Bunny,https://www.imdb.com/title/tt0852713/,,1,
Adam Sandler,Strange Wilderness,https://www.imdb.com/title/tt0489282/,,1,
Adam Sandler,Gay Robot,https://www.imdb.com/title/tt0783342/,,1,
Adam Sandler,The Benchwarmers,https://www.imdb.com/title/tt0437863/,,4,
Adam Sandler,Todd's Coma,https://www.imdb.com/title/tt1449273/,,1,
Adam Sandler,The Longest Yard,https://www.imdb.com/title/tt0398165/,,4,
Adam Sandler,The Mayor,https://www.imdb.com/title/tt0380930/,,2,
Adam Sandler,Anger Management,https://www.imdb.com/title/tt0305224/,,3,
Adam Sandler,Eight Crazy Nights,https://www.imdb.com/title/tt0271263/,,6,
Adam Sandler,Mr. Deeds,https://www.imdb.com/title/tt0280590/,,3,
Adam Sandler,The Animal,https://www.imdb.com/title/tt0255798/,,6,
Adam Sandler,Deuce Bigalow: Male Gigolo,https://www.imdb.com/title/tt0205000/,,6,
Adam Sandler,Big Daddy,https://www.imdb.com/title/tt0142342/,,4,
Adam Sandler,Adam Sandler: What the Hell Happened to Me?,https://www.imdb.com/title/tt0233157/,,4,
Adam Sandler,Hubie Halloween,https://www.imdb.com/title/tt10682266/,,9,
Adam Sandler,Adam Sandler: 100% Fresh,https://www.imdb.com/title/tt9036126/,,3,
Adam Sandler,Sandy Wexler,https://www.imdb.com/title/tt5893332/,,9,
Adam Sandler,Hotel Transylvania 2,https://www.imdb.com/title/tt2510894/,,9,
Adam Sandler,Jack and Jill,https://www.imdb.com/title/tt0810913/,,5,
Adam Sandler,Grown Ups,https://www.imdb.com/title/tt1375670/,,9,
Adam Sandler,Eight Crazy Nights,https://www.imdb.com/title/tt0271263/,,6,
Adam Sandler,Saturday Night Live: The Best of Chris Farley,https://www.imdb.com/title/tt0500100/,,8,
Adam Sandler,The Peeper,https://www.imdb.com/title/tt1589509/,,3,
Adam Sandler,The Waterboy,https://www.imdb.com/title/tt0120484/,,4,
Adam Sandler,Adam Sandler: What the Hell Happened to Me?,https://www.imdb.com/title/tt0233157/,,4,
Adam Sandler,Happy Gilmore,https://www.imdb.com/title/tt0116483/,,3,
Adam Sandler,Saturday Night Live,https://www.imdb.com/title/tt0072562/,,232,
Adam Sandler,Going Overboard,https://www.imdb.com/title/tt0096870/,,2,
Adam Sandler,Access Hollywood,https://www.imdb.com/title/tt0167515/,,18,
Adam Sandler,That Scene with Dan Patrick,https://www.imdb.com/title/tt13097572/,,2,
Adam Sandler,Saturday Night Live,https://www.imdb.com/title/tt0072562/,,232,
Adam Sandler,Conan,https://www.imdb.com/title/tt1637574/,,40,
Adam Sandler,Money on the Street: The Making of Uncut Gems,https://www.imdb.com/title/tt13977914/,,1,
Adam Sandler,Ok! TV,https://www.imdb.com/title/tt3503424/,,36,
Adam Sandler,The Issue Is,https://www.imdb.com/title/tt11235994/,,2,
Adam Sandler,Lights Out with David Spade,https://www.imdb.com/title/tt8129446/,,18,
Adam Sandler,Good Morning America,https://www.imdb.com/title/tt0072506/,,35,
Adam Sandler,The E! People's Choice Awards,https://www.imdb.com/title/tt10326884/,,4,
Adam Sandler,The Ms. Moviefone Show,https://www.imdb.com/title/tt10584252/,,1,
Adam Sandler,The Dan Patrick Show,https://www.imdb.com/title/tt5433146/,,1,
Adam Sandler,Lorena,https://www.imdb.com/title/tt9134666/,,2,
Adam Sandler,Adam Sandler: 100% Fresh,https://www.imdb.com/title/tt9036126/,,3,
Adam Sandler,Kabukiman's Cocktail Corner: Loaded in Las Vegas,https://www.imdb.com/title/tt7985638/,,1,
Adam Sandler,The Graham Norton Show,https://www.imdb.com/title/tt0924651/,,12,
Adam Sandler,Hiking with Kevin,https://www.imdb.com/title/tt11393612/,,10,
Adam Sandler,The Late Late Show with James Corden,https://www.imdb.com/title/tt4280606/,,19,
Adam Sandler,Netflix Live,https://www.imdb.com/title/tt6724372/,,1,
Adam Sandler,Nickelodeon Kids' Choice Awards 2016,https://www.imdb.com/title/tt5544966/,,2,
Adam Sandler,I Am Chris Farley,https://www.imdb.com/title/tt3910602/,,6,
Adam Sandler,Late Show with David Letterman,https://www.imdb.com/title/tt0106053/,,58,
Adam Sandler,The Insider,https://www.imdb.com/title/tt0430836/,,20,
Adam Sandler,Saturday Night Live: 40th Anniversary Special,https://www.imdb.com/title/tt3677742/,,40,
Adam Sandler,The 41st Annual People's Choice Awards,https://www.imdb.com/title/tt4397512/,,2,
Adam Sandler,IMDb: What to Watch,https://www.imdb.com/title/tt3412000/,,2,
Adam Sandler,Norm Macdonald Live,https://www.imdb.com/title/tt6407712/,,5,
Adam Sandler,2014 MTV Movie Awards,https://www.imdb.com/title/tt3578774/,,7,
Adam Sandler,The 40th Annual People's Choice Awards,https://www.imdb.com/title/tt3480862/,,2,
Adam Sandler,12-12-12,https://www.imdb.com/title/tt3234082/,,2,
Adam Sandler,Up Close with Carrie Keagan,https://www.imdb.com/title/tt1434322/,,22,
Adam Sandler,The 84th Annual Academy Awards,https://www.imdb.com/title/tt2089826/,,9,
Adam Sandler,Daybreak,https://www.imdb.com/title/tt1695352/,,2,
Adam Sandler,Rachael Ray,https://www.imdb.com/title/tt0827947/,,20,
Adam Sandler,Der Weg des Ruhms,https://www.imdb.com/title/tt2396046/,,1,
Adam Sandler,The Oprah Winfrey Show,https://www.imdb.com/title/tt0090493/,,22,
Adam Sandler,The Project,https://www.imdb.com/title/tt1480165/,,5,
Adam Sandler,El hormiguero,https://www.imdb.com/title/tt0870872/,,3,
Adam Sandler,Attack of the Show!,https://www.imdb.com/title/tt0498878/,,7,
Adam Sandler,The 37th Annual People's Choice Awards,https://www.imdb.com/title/tt1807026/,,2,
Adam Sandler,Night of Too Many Stars: An Overbooked Concert for Autism Education,https://www.imdb.com/title/tt1754273/,,8,
Adam Sandler,Taff,https://www.imdb.com/title/tt0355143/,,4,
Adam Sandler,It's on with Alexa Chung,https://www.imdb.com/title/tt1462230/,,1,
Adam Sandler,The 35th Annual People's Choice Awards,https://www.imdb.com/title/tt1349447/,,2,
Adam Sandler,Jeopardy!,https://www.imdb.com/title/tt0159881/,,9,
Adam Sandler,Chabad: To Life Telethon,https://www.imdb.com/title/tt1295082/,,1,
Adam Sandler,VIVA Live!,https://www.imdb.com/title/tt1450621/,,1,
Adam Sandler,VH1 Rock Honors: The Who,https://www.imdb.com/title/tt1264982/,,1,
Adam Sandler,2008 MTV Movie Awards,https://www.imdb.com/title/tt1230105/,,5,
Adam Sandler,Friday Night with Jonathan Ross,https://www.imdb.com/title/tt0299302/,,6,
Adam Sandler,Rove Live,https://www.imdb.com/title/tt0261489/,,5,
Adam Sandler,Guys Choice,https://www.imdb.com/title/tt1052001/,,4,
Adam Sandler,A Celebration of Bob Barker's 50 Years in Television,https://www.imdb.com/title/tt1035432/,,1,
Adam Sandler,Nickelodeon Kids' Choice Awards '07,https://www.imdb.com/title/tt1002691/,,3,
Adam Sandler,Weekend Sunrise,https://www.imdb.com/title/tt0872065/,,2,
Adam Sandler,HypaSpace,https://www.imdb.com/title/tt0315677/,,4,
Adam Sandler,Legends: Rodney Dangerfield,https://www.imdb.com/title/tt0865327/,,5,
Adam Sandler,The 47th Annual Grammy Awards,https://www.imdb.com/title/tt0441588/,,1,
Adam Sandler,New Year's Eve with Carson Daly,https://www.imdb.com/title/tt0440663/,,1,
Adam Sandler,The View,https://www.imdb.com/title/tt0123366/,,39,
Adam Sandler,McEnroe,https://www.imdb.com/title/tt0424680/,,6,
Adam Sandler,The Dating Scene,https://www.imdb.com/title/tt0424933/,,3,
Adam Sandler,4Pop,https://www.imdb.com/title/tt0357350/,,1,
Adam Sandler,On-Air with Ryan Seacrest,https://www.imdb.com/title/tt0397182/,,4,
Adam Sandler,Famous,https://www.imdb.com/title/tt0382416/,,2,
Adam Sandler,My Buddy Jack,https://www.imdb.com/title/tt0381436/,,1,
Adam Sandler,2003 MTV Video Music Awards,https://www.imdb.com/title/tt0375940/,,5,
Adam Sandler,Dennis Miller Live,https://www.imdb.com/title/tt0108742/,,20,
Adam Sandler,Cannes Film Festival,https://www.imdb.com/title/tt6581590/,,2,
Adam Sandler,Star Boulevard,https://www.imdb.com/title/tt0820011/,,2,
Adam Sandler,Satan's Top Forty,https://www.imdb.com/title/tt0306044/,,2,
Adam Sandler,Wild Desk Ride,https://www.imdb.com/title/tt0293978/,,3,
Adam Sandler,The Concert for New York City,https://www.imdb.com/title/tt0298810/,,5,
Adam Sandler,2001 MTV Movie Awards,https://www.imdb.com/title/tt0286409/,,5,
Adam Sandler,WWE Smackdown!,https://www.imdb.com/title/tt0227972/,,2,
