title,imdb_link,credits_count,snl_alums,cast_count
Undressed,https://www.imdb.com/title/tt0190106/,2,"['Maya Rudolph', 'Taran Killam']",2
Naked Gun 33 1/3: The Final Insult,https://www.imdb.com/title/tt0110622/,1,['Taran Killam'],1
Celebrity Game Face,https://www.imdb.com/title/tt12564628/,3,"['Rob Riggle', 'Rob Schneider', 'Taran Killam']",3
American Music Awards 2019,https://www.imdb.com/title/tt10820666/,1,['Taran Killam'],1
Dungeons & Dragons Live 2019: The Descent,https://www.imdb.com/title/tt10351108/,1,['Taran Killam'],1
Mildly Interesting,https://www.imdb.com/title/tt8771922/,1,['Taran Killam'],1
American Music Awards 2018,https://www.imdb.com/title/tt8951650/,1,['Taran Killam'],1
Rob Riggle's Got Your Back,https://www.imdb.com/title/tt2397547/,2,"['Rob Riggle', 'Taran Killam']",2
American Crime Story,https://www.imdb.com/title/tt2788432/,1,['Taran Killam'],1
Star Wars: The Bad Batch,https://www.imdb.com/title/tt12708542/,1,['Taran Killam'],1
Vampirina,https://www.imdb.com/title/tt7010622/,2,"['Bobby Moynihan', 'Taran Killam']",2
Nature Cat: The Return of Bad Dog Bart,https://www.imdb.com/title/tt10376478/,3,"['Kate McKinnon', 'Bobby Moynihan', 'Taran Killam']",3
A.P. Bio,https://www.imdb.com/title/tt6461726/,3,"['Seth Meyers', 'Jon Lovitz', 'Taran Killam']",3
Mating,https://www.imdb.com/title/tt6131174/,1,['Taran Killam'],1
Nature Cat: Ocean Commotion,https://www.imdb.com/title/tt10365008/,2,"['Bobby Moynihan', 'Taran Killam']",2
All Nighter,https://www.imdb.com/title/tt4662420/,1,['Taran Killam'],1
Casual Encounters,https://www.imdb.com/title/tt3074546/,1,['Taran Killam'],1
Underdogs,https://www.imdb.com/title/tt1634003/,3,"['Bobby Moynihan', 'Jay Pharoah', 'Taran Killam']",3
Freshmen,https://www.imdb.com/title/tt1591474/,1,['Taran Killam'],1
Three Matthew McConaugheys and a Baby,https://www.imdb.com/title/tt1615108/,1,['Taran Killam'],1
Scrubs: Interns,https://www.imdb.com/title/tt1350342/,1,['Taran Killam'],1
Girlfriends,https://www.imdb.com/title/tt0247102/,1,['Taran Killam'],1
Dr. Miracles,https://www.imdb.com/title/tt1424488/,1,['Taran Killam'],1
Nobody's Watching,https://www.imdb.com/title/tt0817942/,1,['Taran Killam'],1
Stuck in the Suburbs,https://www.imdb.com/title/tt0410696/,1,['Taran Killam'],1
Boston Public,https://www.imdb.com/title/tt0247081/,2,"['Dennis Miller', 'Taran Killam']",2
Just Married,https://www.imdb.com/title/tt0305711/,1,['Taran Killam'],1
The Amanda Show,https://www.imdb.com/title/tt0217910/,2,['Taran Killam'],1
The Jersey,https://www.imdb.com/title/tt0211816/,1,['Taran Killam'],1
Unsolved Mysteries,https://www.imdb.com/title/tt0094574/,1,['Taran Killam'],1
The George Lucas Talk Show,https://www.imdb.com/title/tt12661310/,4,"['Chris Redd', 'Cheri Oteri', 'John Milhiser', 'Taran Killam']",4
John Legend and Family: Bigger Love Father's Day,https://www.imdb.com/title/tt12578814/,1,['Taran Killam'],1
2020 Writers Guild West Awards,https://www.imdb.com/title/tt11727374/,1,['Taran Killam'],1
Drop the Mic,https://www.imdb.com/title/tt6396094/,3,"['Rob Riggle', 'Jay Pharoah', 'Taran Killam']",3
Fox NFL Sunday,https://www.imdb.com/title/tt0369137/,3,"['Andy Samberg', 'Rob Riggle', 'Taran Killam']",3
Always Late with Katie Nolan,https://www.imdb.com/title/tt8363996/,1,['Taran Killam'],1
TigerBelly,https://www.imdb.com/title/tt8329136/,2,"['Rob Schneider', 'Taran Killam']",2
You Bet Your Ass,https://www.imdb.com/title/tt4672346/,1,['Taran Killam'],1
National Champions,https://www.imdb.com/title/tt14547524/,1,['David Koechner'],1
Match Struck,https://www.imdb.com/title/tt12575978/,1,['David Koechner'],1
The Epic Tales of Captain Underpants,https://www.imdb.com/title/tt7741830/,3,"['David Koechner', 'Rob Riggle', 'Laraine Newman']",3
Vicious Fun,https://www.imdb.com/title/tt11778118/,1,['David Koechner'],1
The Epic Tales of Captain Underpants in Space,https://www.imdb.com/title/tt12580610/,2,"['David Koechner', 'Laraine Newman']",2
F Is for Family,https://www.imdb.com/title/tt4326894/,2,"['David Koechner', 'Alex Moffat']",2
Bless This Mess,https://www.imdb.com/title/tt9418572/,1,['David Koechner'],1
Threat Level Midnight: The Movie,https://www.imdb.com/title/tt11620828/,1,['David Koechner'],1
3 Days with Dad,https://www.imdb.com/title/tt6385768/,1,['David Koechner'],1
All Creatures Here Below,https://www.imdb.com/title/tt5740852/,1,['David Koechner'],1
Ask the StoryBots,https://www.imdb.com/title/tt5846856/,3,"['Chris Parnell', 'David Koechner', 'Tim Meadows']",3
Another Period,https://www.imdb.com/title/tt3593432/,2,"['Chris Parnell', 'David Koechner']",2
All Hail King Julien,https://www.imdb.com/title/tt3807022/,1,['David Koechner'],1
The Pine Tar Incident: Making of Tar Wars,https://www.imdb.com/title/tt7401512/,1,['David Koechner'],1
Bernard and Huey,https://www.imdb.com/title/tt4654016/,1,['David Koechner'],1
Future-Worm!,https://www.imdb.com/title/tt4715134/,1,['David Koechner'],1
All Hail King Julien: Exiled,https://www.imdb.com/title/tt6865906/,1,['David Koechner'],1
Tween Fest,https://www.imdb.com/title/tt5909786/,3,"['Chris Parnell', 'David Koechner', 'Tim Meadows']",3
Regular Show,https://www.imdb.com/title/tt1710308/,1,['David Koechner'],1
The Soul Man,https://www.imdb.com/title/tt2400129/,2,"['David Koechner', 'Kevin Nealon']",2
Scouts Guide to the Zombie Apocalypse,https://www.imdb.com/title/tt1727776/,1,['David Koechner'],1
Sofia the First,https://www.imdb.com/title/tt2136138/,4,"['Chris Parnell', 'David Koechner', 'Laraine Newman', 'Chris Redd']",4
Regular Show: The Movie,https://www.imdb.com/title/tt4920274/,1,['David Koechner'],1
Road Hard,https://www.imdb.com/title/tt3110770/,2,"['David Koechner', 'Jay Mohr']",2
Roman Holiday,https://www.imdb.com/title/tt4481074/,1,['David Koechner'],1
Jason Nash Is Married,https://www.imdb.com/title/tt3737782/,1,['David Koechner'],1
Wish Wizard,https://www.imdb.com/title/tt1709835/,1,['David Koechner'],1
Hits,https://www.imdb.com/title/tt3145220/,1,['David Koechner'],1
No Clue,https://www.imdb.com/title/tt2450334/,1,['David Koechner'],1
GQ: How to Be a Man,https://www.imdb.com/title/tt3147328/,1,['David Koechner'],1
Cheap Thrills,https://www.imdb.com/title/tt2389182/,1,['David Koechner'],1
Full on Koechner,https://www.imdb.com/title/tt3065836/,2,['David Koechner'],1
Baby Love,https://www.imdb.com/title/tt2309895/,1,['David Koechner'],1
Wedding Day,https://www.imdb.com/title/tt1562918/,1,['David Koechner'],1
Crawlspace,https://www.imdb.com/title/tt2141777/,1,['David Koechner'],1
Piranha 3DD,https://www.imdb.com/title/tt1714203/,1,['David Koechner'],1
The Sappity Tappity Show,https://www.imdb.com/title/tt2190453/,1,['David Koechner'],1
Final Destination 5,https://www.imdb.com/title/tt1622979/,1,['David Koechner'],1
Glory Daze,https://www.imdb.com/title/tt1684734/,5,"['David Koechner', 'Kevin Nealon', 'Cheri Oteri', 'Tim Meadows', 'Michael McKean']",5
Glenn Martin DDS,https://www.imdb.com/title/tt1355237/,6,"['Chris Parnell', 'David Koechner', 'Rob Riggle', 'Kevin Nealon', 'Cheri Oteri', 'Michael McKean']",6
Still Waiting...,https://www.imdb.com/title/tt1116186/,1,['David Koechner'],1
Hackett,https://www.imdb.com/title/tt0955268/,1,['David Koechner'],1
The Comebacks,https://www.imdb.com/title/tt0790804/,2,"['David Koechner', 'Finesse Mitchell']",2
Balls of Fury,https://www.imdb.com/title/tt0424823/,1,['David Koechner'],1
Unaccompanied Minors,https://www.imdb.com/title/tt0488658/,3,"['David Koechner', 'Rob Riggle', 'Mark McKinney']",3
Snakes on a Plane,https://www.imdb.com/title/tt0417148/,1,['David Koechner'],1
Barnyard,https://www.imdb.com/title/tt0414853/,2,"['David Koechner', 'Laraine Newman']",2
Last Laugh '05,https://www.imdb.com/title/tt0495718/,1,['David Koechner'],1
Waiting...,https://www.imdb.com/title/tt0348333/,1,['David Koechner'],1
Soul Mates,https://www.imdb.com/title/tt0350144/,1,['David Koechner'],1
Waking Up in Reno,https://www.imdb.com/title/tt0219400/,1,['David Koechner'],1
Greg the Bunny,https://www.imdb.com/title/tt0280257/,2,"['David Koechner', 'Charles Rocket']",2
Life Without Dick,https://www.imdb.com/title/tt0262571/,1,['David Koechner'],1
Out Cold,https://www.imdb.com/title/tt0253798/,1,['David Koechner'],1
Whatever It Takes,https://www.imdb.com/title/tt0202402/,1,['David Koechner'],1
Norm,https://www.imdb.com/title/tt0181935/,7,"['David Koechner', 'Laurie Metcalf', 'Kevin Nealon', 'Dennis Miller', 'Norm MacDonald']",5
Dill Scallion,https://www.imdb.com/title/tt0179769/,1,['David Koechner'],1
This Is Not Happening,https://www.imdb.com/title/tt3528306/,4,"['David Koechner', 'Chris Redd']",2
WWE's the Bump,https://www.imdb.com/title/tt11981530/,1,['David Koechner'],1
Learning to Live: Behind-the-Scenes of Then Came You,https://www.imdb.com/title/tt10925168/,1,['David Koechner'],1
A Day in the Life at Superior Donuts with Jermaine Fowler,https://www.imdb.com/title/tt7473904/,1,['David Koechner'],1
TMZ on TV,https://www.imdb.com/title/tt1095213/,3,"['Chris Rock', 'David Koechner', 'Seth Meyers']",3
Vital Heat: The Making of 'Cheap Thrills',https://www.imdb.com/title/tt3644012/,1,['David Koechner'],1
Absolutely Jason Stuart,https://www.imdb.com/title/tt3074254/,1,['David Koechner'],1
The Making of Piranha 3DD,https://www.imdb.com/title/tt2182358/,1,['David Koechner'],1
Final Destination 5: Circle of Death,https://www.imdb.com/title/tt2148961/,1,['David Koechner'],1
The Back Room,https://www.imdb.com/title/tt2488150/,7,"['David Koechner', 'Kate McKinnon', 'Jerry Minor', 'Horatio Sanz', 'Amy Poehler', 'Tim Meadows']",6
Curb: The Discussion,https://www.imdb.com/title/tt1696268/,1,['David Koechner'],1
Warren the Ape,https://www.imdb.com/title/tt1592240/,1,['David Koechner'],1
Extract: Mike Judge's Secret Recipe,https://www.imdb.com/title/tt1585566/,1,['David Koechner'],1
Joe Buck Live,https://www.imdb.com/title/tt1461569/,1,['David Koechner'],1
Talkshow with Spike Feresten,https://www.imdb.com/title/tt0757124/,3,"['David Koechner', 'Tim Meadows', 'Julia Louis-Dreyfus']",3
The Works,https://www.imdb.com/title/tt1001418/,1,['David Koechner'],1
Izzy Lyon: The Unspun Truth,https://www.imdb.com/title/tt6463956/,1,['David Koechner'],1
The Allnighter,https://www.imdb.com/title/tt6643984/,1,['David Koechner'],1
A Week Away,https://www.imdb.com/title/tt11388278/,1,['David Koechner'],1
The Right One,https://www.imdb.com/title/tt6820128/,1,['David Koechner'],1
Reboot Camp,https://www.imdb.com/title/tt11111286/,1,['David Koechner'],1
The Dark Divide,https://www.imdb.com/title/tt8356394/,1,['David Koechner'],1
The Vent,https://www.imdb.com/title/tt8083632/,1,['David Koechner'],1
Faith Based,https://www.imdb.com/title/tt10260692/,1,['David Koechner'],1
Braking for Whales,https://www.imdb.com/title/tt2305326/,1,['David Koechner'],1
Stan Against Evil,https://www.imdb.com/title/tt5722214/,1,['David Koechner'],1
Then Came You,https://www.imdb.com/title/tt4859168/,1,['David Koechner'],1
Bobcat Goldthwait's Misfits & Monsters,https://www.imdb.com/title/tt6957316/,1,['David Koechner'],1
Superior Donuts,https://www.imdb.com/title/tt5462364/,2,"['David Koechner', 'Jerry Minor']",2
Rhett and Link's Buddy System,https://www.imdb.com/title/tt5989744/,4,"['Chris Parnell', 'David Koechner', 'Molly Shannon', 'Garrett Morris']",4
Gnome Alone,https://www.imdb.com/title/tt5851786/,1,['David Koechner'],1
I'm Not Here,https://www.imdb.com/title/tt5657712/,1,['David Koechner'],1
Twin Peaks,https://www.imdb.com/title/tt4093826/,1,['David Koechner'],1
CHIPS,https://www.imdb.com/title/tt0493405/,2,"['David Koechner', 'Maya Rudolph']",2
Priceless,https://www.imdb.com/title/tt4978274/,1,['David Koechner'],1
Hidden America with Jonah Ray,https://www.imdb.com/title/tt5748116/,2,"['David Koechner', 'Laraine Newman']",2
Krampus,https://www.imdb.com/title/tt3850590/,1,['David Koechner'],1
Hell and Back,https://www.imdb.com/title/tt2141773/,2,"['David Koechner', 'Rob Riggle']",2
The Parker Tribe,https://www.imdb.com/title/tt3526060/,1,['David Koechner'],1
Justified,https://www.imdb.com/title/tt1489428/,1,['David Koechner'],1
Full Circle,https://www.imdb.com/title/tt2888334/,1,['David Koechner'],1
Cops: Ferguson,https://www.imdb.com/title/tt4181144/,1,['David Koechner'],1
Maron,https://www.imdb.com/title/tt2520512/,2,"['David Koechner', 'Rob Riggle']",2
Champ Kind vs. Dorothy Mantooth,https://www.imdb.com/title/tt4478306/,1,['David Koechner'],1
Hit and Run,https://www.imdb.com/title/tt2097307/,1,['David Koechner'],1
Kung Fu Panda: Legends of Awesomeness,https://www.imdb.com/title/tt1545214/,2,"['David Koechner', 'Laraine Newman']",2
Neighbors from Hell,https://www.imdb.com/title/tt1592270/,2,"['David Koechner', 'Molly Shannon']",2
Extract,https://www.imdb.com/title/tt1225822/,1,['David Koechner'],1
The Perfect Game,https://www.imdb.com/title/tt0473102/,1,['David Koechner'],1
My One and Only,https://www.imdb.com/title/tt1185431/,1,['David Koechner'],1
Tenure,https://www.imdb.com/title/tt1198408/,1,['David Koechner'],1
Sex Drive,https://www.imdb.com/title/tt1135985/,1,['David Koechner'],1
Get Smart,https://www.imdb.com/title/tt0425061/,2,"['David Koechner', 'Kevin Nealon']",2
Drillbit Taylor,https://www.imdb.com/title/tt0817538/,2,"['David Koechner', 'Jerry Minor']",2
Careless,https://www.imdb.com/title/tt0834900/,1,['David Koechner'],1
Wild Girls Gone,https://www.imdb.com/title/tt0408336/,5,"['David Koechner', 'Amy Poehler', 'Rob Riggle']",3
Reno 911! Miami,https://www.imdb.com/title/tt0499554/,1,['David Koechner'],1
Let's Go to Prison,https://www.imdb.com/title/tt0454987/,1,['David Koechner'],1
"Harvey Birdman, Attorney at Law",https://www.imdb.com/title/tt0294097/,3,"['David Koechner', 'Laraine Newman', 'Michael McKean']",3
Barnyard,https://www.imdb.com/title/tt3297534/,1,['David Koechner'],1
Larry the Cable Guy: Health Inspector,https://www.imdb.com/title/tt0462395/,1,['David Koechner'],1
"Yours, Mine & Ours",https://www.imdb.com/title/tt0443295/,1,['David Koechner'],1
Daltry Calhoun,https://www.imdb.com/title/tt0339642/,1,['David Koechner'],1
Thank You for Smoking,https://www.imdb.com/title/tt0427944/,2,"['David Koechner', 'Dennis Miller']",2
The Dukes of Hazzard,https://www.imdb.com/title/tt0377818/,1,['David Koechner'],1
Blitt Happens,https://www.imdb.com/title/tt0889676/,1,['David Koechner'],1
Whatever Happened to... Robot Jones?,https://www.imdb.com/title/tt0312255/,1,['David Koechner'],1
My Boss's Daughter,https://www.imdb.com/title/tt0270980/,2,"['David Koechner', 'Molly Shannon']",2
Wanda at Large,https://www.imdb.com/title/tt0353113/,2,"['David Koechner', 'Mark McKinney']",2
American Girl,https://www.imdb.com/title/tt0329297/,1,['David Koechner'],1
WWE Smackdown!,https://www.imdb.com/title/tt0227972/,2,"['Adam Sandler', 'David Koechner']",2
Get Real,https://www.imdb.com/title/tt0212662/,1,['David Koechner'],1
America's Top Dog,https://www.imdb.com/title/tt11344038/,1,['David Koechner'],1
SF Sketchfest Presents PLAN 9 FROM OUTER SPACE Table Read,https://www.imdb.com/title/tt14469568/,2,"['David Koechner', 'Laraine Newman']",2
Celebrity Animal Encounters,https://www.imdb.com/title/tt9135814/,1,['David Koechner'],1
Hell's Kitchen,https://www.imdb.com/title/tt0437005/,1,['David Koechner'],1
Huffpost Live,https://www.imdb.com/title/tt2570694/,1,['David Koechner'],1
"No, You Shut Up!",https://www.imdb.com/title/tt3455890/,4,"['Chris Parnell', 'David Koechner', 'Tim Meadows', 'Bobby Moynihan']",4
The Queen Latifah Show,https://www.imdb.com/title/tt2099467/,5,"['David Koechner', 'Tracy Morgan', 'Laurie Metcalf', 'Kevin Nealon', 'Mike Myers']",5
The Fogelnest Files,https://www.imdb.com/title/tt2778982/,2,"['Horatio Sanz', 'David Koechner']",2
Don't Sneak Into Piranha 3DD,https://www.imdb.com/title/tt2197444/,1,['David Koechner'],1
In the Flow with Affion Crockett,https://www.imdb.com/title/tt1628058/,1,['David Koechner'],1
Brother's Justice,https://www.imdb.com/title/tt1540803/,1,['David Koechner'],1
Celebrity Liar,https://www.imdb.com/title/tt1680033/,2,"['David Koechner', 'Jon Lovitz']",2
CMT Hot 20 Countdown,https://www.imdb.com/title/tt0413550/,1,['David Koechner'],1
That Little Extra,https://www.imdb.com/title/tt1029389/,1,['David Koechner'],1
Run,https://www.imdb.com/title/tt9071522/,1,['Gary Kroeger'],1
After Life,https://www.imdb.com/title/tt2920656/,1,['Gary Kroeger'],1
Dancing in the Shadows,https://www.imdb.com/title/tt0202845/,1,['Gary Kroeger'],1
Grandpa's Funeral,https://www.imdb.com/title/tt0099694/,1,['Gary Kroeger'],1
Goin' to Chicago,https://www.imdb.com/title/tt0187067/,1,['Gary Kroeger'],1
Comic Strip Live,https://www.imdb.com/title/tt0096562/,1,['Gary Kroeger'],1
Spies,https://www.imdb.com/title/tt0092454/,1,['Gary Kroeger'],1
The Chameleon,https://www.imdb.com/title/tt0200525/,1,['Gary Kroeger'],1
Comedy Doctors,https://www.imdb.com/title/tt12792796/,1,['Gary Kroeger'],1
The Newlywed Game,https://www.imdb.com/title/tt1411471/,1,['Gary Kroeger'],1
Whammy! the All New Press Your Luck,https://www.imdb.com/title/tt0312253/,1,['Gary Kroeger'],1
The Comedy Team of Pete & James,https://www.imdb.com/title/tt0298809/,1,['Gary Kroeger'],1
A Place for Heroes,https://www.imdb.com/title/tt2351320/,1,['Gary Kroeger'],1
Journey: A Journey to the Heart of the Journey,https://www.imdb.com/title/tt1227556/,1,['Gary Kroeger'],1
Carlo's Wake,https://www.imdb.com/title/tt0171151/,2,"['Gary Kroeger', 'Charles Rocket']",2
Java Heads: The Movie,https://www.imdb.com/title/tt3572588/,1,['Gary Kroeger'],1
Radioland Murders,https://www.imdb.com/title/tt0110939/,2,"['Gary Kroeger', 'Michael McKean']",2
Archie: To Riverdale and Back Again,https://www.imdb.com/title/tt0099054/,1,['Gary Kroeger'],1
A Man Called Sarge,https://www.imdb.com/title/tt0100100/,1,['Gary Kroeger'],1
Deadly Weapon,https://www.imdb.com/title/tt0097171/,1,['Gary Kroeger'],1
Cognac,https://www.imdb.com/title/tt0098433/,1,['Gary Kroeger'],1
The Magical World of Disney,https://www.imdb.com/title/tt0046593/,3,"['Gary Kroeger', 'Laraine Newman', 'Matthew Laurance']",3
The George Lucas Talk Show: LucasLynch,https://www.imdb.com/title/tt13538910/,1,['Gary Kroeger'],1
Beat the Clock,https://www.imdb.com/title/tt0352041/,1,['Gary Kroeger'],1
Card Sharks,https://www.imdb.com/title/tt0292770/,1,['Gary Kroeger'],1
The Newlywed Game,https://www.imdb.com/title/tt0185095/,1,['Gary Kroeger'],1
Port City,https://www.imdb.com/title/tt1265619/,1,['Matthew Laurance'],1
"Beverly Hills, 90210",https://www.imdb.com/title/tt0098749/,1,['Matthew Laurance'],1
A Twist of Faith,https://www.imdb.com/title/tt0186932/,1,['Matthew Laurance'],1
"Mike Hammer, Private Eye",https://www.imdb.com/title/tt0130416/,1,['Matthew Laurance'],1
Night of the Running Man,https://www.imdb.com/title/tt0110668/,1,['Matthew Laurance'],1
"Gute Zeiten, schlechte Zeiten",https://www.imdb.com/title/tt0103434/,1,['Matthew Laurance'],1
DEA,https://www.imdb.com/title/tt0098775/,1,['Matthew Laurance'],1
Cop Rock,https://www.imdb.com/title/tt0098772/,1,['Matthew Laurance'],1
Do You Know the Muffin Man?,https://www.imdb.com/title/tt0097214/,1,['Matthew Laurance'],1
Duet,https://www.imdb.com/title/tt0092346/,1,['Matthew Laurance'],1
Ordinary Heroes,https://www.imdb.com/title/tt0091693/,1,['Matthew Laurance'],1
Cagney & Lacey,https://www.imdb.com/title/tt0083395/,1,['Matthew Laurance'],1
St. Elmo's Fire,https://www.imdb.com/title/tt0090060/,1,['Matthew Laurance'],1
Who's the Boss?,https://www.imdb.com/title/tt0086827/,2,"['Garrett Morris', 'Matthew Laurance']",2
Best Defense,https://www.imdb.com/title/tt0086955/,2,"['Eddie Murphy', 'Matthew Laurance']",2
Eddie and the Cruisers,https://www.imdb.com/title/tt0085475/,1,['Matthew Laurance'],1
Cassie & Co.,https://www.imdb.com/title/tt0083398/,1,['Matthew Laurance'],1
One Tree Hill,https://www.imdb.com/title/tt0368530/,1,['Matthew Laurance'],1
The Extreme Adventures of Super Dave,https://www.imdb.com/title/tt0144096/,1,['Matthew Laurance'],1
